,strain_A,strain_B,opa_distance,strain_A_num_opa,strain_B_num_opa,num_opa_difference,genome_distance,pseudogenome_distance
378,10239,SAMEA116302675,2.6303724928366763,10,11,1,9092.278846000001,7378.0
379,10239,SAMEA116302676,2.6017191977077365,10,11,1,9092.278846000001,7392.0
380,10239,SE690,1.848137535816619,10,10,0,9073.19144,7272.0
381,10239,SRR5827236,2.722063037249284,10,11,1,8790.796115000001,6893.0
382,10239,SRR5827322,2.859598853868195,10,11,1,7626.463215000001,6872.0
383,10239,SRRSH203,2.6246418338108883,10,11,1,8124.318128000001,7640.0
384,10239,SRRSH204,2.6017191977077365,10,11,1,8124.318128000001,7681.0
385,10239,SRRSH205,2.627507163323782,10,11,1,8124.292194,7591.0
386,10239,SRRSH207,2.5873925501432664,10,11,1,8040.551309,7480.0
387,10239,SRRSH214,2.6045845272206307,10,11,1,8115.033756000001,7591.0
388,10239,SRRSH229,2.6246418338108883,10,11,1,8124.318128000001,7664.0
389,10239,SRRSH240,2.5873925501432664,10,11,1,8040.551309,7564.0
390,10239,SS3160,1.7392550143266476,10,10,0,8010.571607,7534.0
391,10239,TFG-A2,1.5787965616045847,10,10,0,8190.216494,7355.0
392,10239,TFG-B2,3.174785100286533,10,8,2,8192.835832,7362.0
393,10239,TH1713,1.7535816618911175,10,10,0,8800.002652,7251.0
394,10239,TH2288,2.7306590257879657,10,11,1,8805.422858,7218.0
395,10239,TUM15748,2.570200573065903,10,11,1,7308.045588000001,7038.0
396,10239,TUM16691,2.681948424068768,10,11,1,8350.644233,6965.0
397,10239,UMASS-DGI_1,4.091690544412607,10,7,3,8041.848071,6493.0
398,10239,UMASS-DGI_26,2.5472779369627507,10,11,1,7381.231164000001,6666.0
399,10239,UMASS-DGI_36,1.6504297994269341,10,10,0,7823.976539000001,6672.0
400,10239,UMASS-DGI_40,1.6361031518624638,10,10,0,7801.777035000001,6644.0
401,10239,UMASS-DGI_46,2.848137535816619,10,11,1,7260.845661,6824.0
402,10239,UMASS-DGI_5,2.5902578796561606,10,11,1,5716.553646,7153.0
403,10239,UMASS-DGI_54,2.4613180515759314,10,9,1,5743.317539,7238.0
404,10239,UMASS-DGI_65,2.303724928366762,10,9,1,7391.941906,6846.0
405,10239,UMASS-DGI_9,2.6504297994269344,10,11,1,9087.429144000002,7022.0
406,10239,WHO_A_2024,2.64756446991404,10,11,1,6483.032977,7157.0
407,10239,WHO_B_2024,1.7048710601719197,10,10,0,7596.742846000001,6969.0
408,10239,WHO_C_2024,2.487106017191977,10,11,1,9085.561864,7080.0
409,10239,WHO_D_2024,2.5759312320916905,10,11,1,7751.828144,6959.0
410,10239,WHO_E_2024,2.478510028653295,10,11,1,7229.82845,7236.0
411,10239,WHO_F_2024,2.455587392550143,10,11,1,6557.126575,7290.0
412,10239,WHO_G_2024,2.6189111747851004,10,11,1,8788.150729,7134.0
413,10239,WHO_H_2024,2.6733524355300857,10,11,1,8053.0256580000005,7605.0
414,10239,WHO_I_2024,1.5787965616045847,10,10,0,9051.095646000002,7113.0
415,10239,WHO_J_2024,2.5902578796561606,10,11,1,8621.550708,7183.0
416,10239,WHO_K_2024,2.664756446991404,10,11,1,8363.948373,6906.0
417,10239,WHO_L_2024,2.532951289398281,10,11,1,9127.912175000001,7198.0
418,10239,WHO_M_2024,2.6361031518624642,10,11,1,8316.670695,7373.0
419,10239,WHO_N_2024,2.504297994269341,10,11,1,8773.679568,7087.0
420,10239,WHO_O_2024,2.469914040114613,10,11,1,7951.649585,6673.0
421,10239,WHO_P_2024,2.673352435530086,10,11,1,8211.845443,7696.0
422,10239,WHO_Q_2024,2.492836676217765,10,11,1,8421.962665,7412.0
423,10239,WHO_R_2024,2.478510028653295,10,11,1,8005.8775510000005,7497.0
424,10239,WHO_S2_2024,2.7621776504297997,10,11,1,8430.6506,8124.0
425,10239,WHO_S_2024,2.461318051575931,10,11,1,8406.168719000001,7864.0
426,10239,WHO_T_2024,3.73352435530086,10,12,2,8117.367847,7200.0
427,10239,WHO_U_2024,2.5616045845272204,10,11,1,8330.882533,8832.0
428,10239,WHO_V_2024,2.6189111747851,10,11,1,8100.095844,7215.0
429,10239,WHO_W_2024,2.5730659025787963,10,11,1,8415.842306,7263.0
430,10239,WHO_X_2024,2.64756446991404,10,11,1,8426.345576,7340.0
431,10239,WHO_Y_2024,1.816618911174785,10,10,0,8016.251247,7787.0
432,10239,WHO_Z_2024,2.5988538681948423,10,11,1,8453.861548,7428.0
433,10239,WHO_alpha_2024,2.810888252148997,10,11,1,8157.306263,7460.0
434,10239,WHO_beta_2024,2.6045845272206303,10,11,1,8799.691453,6970.0
435,10268,10272,2.1862464183381087,9,7,2,272.670081,348.0
436,10268,10296,3.2148997134670485,9,11,2,8061.869312,6422.0
437,10268,10328,1.5014326647564469,9,8,1,227.90799500000003,332.0
438,10268,10500,1.5616045845272204,9,10,1,283.32896200000005,315.0
439,10268,10524,0.46991404011461313,9,9,0,234.313696,288.0
440,10268,10529,1.1747851002865328,9,8,1,278.608964,428.0
441,10268,10531,1.3868194842406876,9,10,1,238.02225800000002,324.0
442,10268,10536,3.346704871060172,9,11,2,7869.957711999999,6671.0
443,10268,10537,2.3724928366762175,9,10,1,7857.379722,6608.0
444,10268,10538,3.289398280802293,9,11,2,7865.782338,6647.0
445,10268,10562,0.23495702005730668,9,9,0,35.78892,46.0
446,10268,10574,1.0171919770773639,9,10,1,15.741938,16.0
447,10268,10588,0.5988538681948423,9,9,0,231.331283,344.0
448,10268,10610,0.5845272206303725,9,9,0,284.470052,468.0
449,10268,10638,0.4957020057306589,9,9,0,231.772161,332.0
450,10268,10702,1.4212034383954153,9,10,1,287.167194,335.0
451,10268,10708,3.3810888252149,9,11,2,7963.060587,7066.0
452,10268,10723,1.4068767908309456,9,10,1,253.971666,334.0
453,10268,10727,1.5558739255014324,9,10,1,274.148324,328.0
454,10268,10736,2.340974212034384,9,10,1,7958.911146,7052.0
455,10268,10743,1.2951289398280803,9,9,0,7951.130946,7001.0
456,10268,10744,3.0716332378223496,9,7,2,7957.095766,7047.0
457,10268,10771,0.6217765042979942,9,9,0,242.197631,290.0
458,10268,10791,2.2091690544412605,9,7,2,241.47147600000002,338.0
459,10268,10792,0.659025787965616,9,9,0,225.366464,340.0
460,10268,10794,1.3438395415472777,9,8,1,232.39457700000003,348.0
461,10268,10795,1.3753581661891117,9,8,1,240.09697400000002,335.0
462,10268,1081168,2.4527220630372493,9,10,1,7766.999744,7289.0
463,10268,10814,0.5300859598853866,9,9,0,233.50973900000002,326.0
464,10268,10819,3.9226361031518624,9,6,3,7955.980604,7024.0
465,10268,1123850,3.3839541547277934,9,11,2,7849.054824999999,6562.0
466,10268,1130991,3.518624641833811,9,11,2,7768.763252,7293.0
467,10268,1145734,3.532951289398281,9,11,2,7610.358330999999,6728.0
468,10268,2004S05-027,2.2750716332378227,9,10,1,7863.370438,6607.0
469,10268,2010C02-038,3.1232091690544412,9,11,2,8384.721663,6757.0
470,10268,2014E02-242,2.481375358166189,9,10,1,8710.400839,6666.0
471,10268,2016E02-233,3.4527220630372493,9,11,2,7847.758193,6907.0
472,10268,20181204,1.9856733524355301,9,10,1,8844.816787,6663.0
473,10268,2018C07-301,2.4097421203438394,9,10,1,8184.251854,7113.0
474,10268,2018S05-288,2.524355300859599,9,10,1,7896.9030729999995,6521.0
475,10268,2020C08-294,1.6103151862464187,9,9,0,8144.002215,6900.0
476,10268,2020N07-265,3.4527220630372493,9,11,2,7981.62945,6675.0
477,10268,2020N08-318,2.36676217765043,9,10,1,8204.635974,6839.0
478,10268,2020S05-258,3.177650429799427,9,11,2,8293.200529,6794.0
479,10268,2022NG-0032,3.498567335243553,9,11,2,8143.353972,6774.0
480,10268,2022NG-0076,1.2349570200573066,9,9,0,8138.841399,7804.0
481,10268,25818_3#234,3.160458452722063,9,11,2,9251.41002,6402.0
482,10268,9035,2.997134670487106,9,11,2,7865.082119,6249.0
483,10268,9071,0.67621776504298,9,9,0,269.843264,474.0
484,10268,9112,2.4212034383954153,9,10,1,7834.609667999999,6972.0
485,10268,9126,0.4756446991404011,9,9,0,276.949187,302.0
486,10268,9343,0.22636103151862463,9,9,0,22.225438,28.0
487,10268,9399,0.22063037249283657,9,9,0,259.365938,335.0
488,10268,9431,2.3008595988538683,9,8,1,7949.963917,7028.0
489,10268,9460,2.4297994269340975,9,10,1,7946.307222,7033.0
490,10268,9464,2.4412607449856734,9,10,1,7942.339321,7079.0
491,10268,96MB,2.209169054441261,9,8,1,7911.996657,6528.0
492,10268,AT159,1.177650429799427,9,9,0,8376.604292,6828.0
493,10268,ATCC49226,2.498567335243553,9,10,1,8664.264237,6758.0
494,10268,AUNG1065,3.2292263610315186,9,11,2,3880.660148,5324.0
495,10268,AUNG1251,2.727793696275072,9,10,1,7925.197064,6583.0
496,10268,AUNG1291,3.326647564469914,9,11,2,7938.397548,6830.0
497,10268,AUSMDU00010541,2.1575931232091694,9,10,1,8164.516013,6684.0
498,10268,BJ16148,3.140401146131805,9,11,2,7715.365051999999,6934.0
499,10268,CCC010,3.329512893982808,9,11,2,8614.885924,6376.0
500,10268,CCC012,3.5272206303724927,9,11,2,8531.948992,6626.0
501,10268,CCC013,3.318051575931232,9,11,2,8758.586206,6560.0
502,10268,CCC014,2.532951289398281,9,10,1,7871.643355,6517.0
503,10268,CCC015,2.3753581661891117,9,10,1,7879.449489,6487.0
504,10268,CCC016,3.343839541547278,9,11,2,8465.194878999999,6573.0
505,10268,CCC017,3.501432664756447,9,11,2,7871.591487,6421.0
506,10268,CCC020,3.2693409742120343,9,11,2,9028.688866,6862.0
507,10268,CCC028,3.444126074498567,9,11,2,8065.992789,7503.0
508,10268,CCC033,3.3724928366762175,9,11,2,8804.100378,6568.0
509,10268,CCC048,3.3868194842406876,9,11,2,8413.197157999999,6628.0
510,10268,CT213,3.300859598853868,9,11,2,8388.119017,6493.0
511,10268,CT530,2.329512893982808,9,10,1,8757.419181000001,6569.0
512,10268,CT532,3.340974212034384,9,11,2,8527.74768,6544.0
513,10268,CT602,3.4240687679083095,9,11,2,8596.965527,6476.0
514,10268,DDD001,2.481375358166189,9,10,1,7902.841958,6667.0
515,10268,DDD029,3.4727793696275073,9,11,2,7648.481298,6687.0
516,10268,DDD031,3.4383954154727796,9,11,2,8597.432338999999,6393.0
517,10268,DDD034,3.4727793696275073,9,11,2,7648.68877,6613.0
518,10268,DDD038,2.358166189111748,9,8,1,7648.481298,6712.0
519,10268,DDD046,1.7020057306590255,9,9,0,8319.808685,6662.0
520,10268,EEE004,3.177650429799427,9,11,2,7722.263497,6738.0
521,10268,EEE013,3.3438395415472777,9,11,2,8448.233993,6500.0
522,10268,EEE014,2.518624641833811,9,10,1,7976.261107,6704.0
523,10268,EEE015,3.4527220630372493,9,11,2,7591.244977,6558.0
524,10268,EEE016,3.4240687679083095,9,11,2,7807.6123609999995,6923.0
525,10268,EEE018,3.1318051575931234,9,11,2,8561.021013,6803.0
526,10268,EEE019,3.4011461318051577,9,11,2,8458.218644,6608.0
527,10268,EEE020,3.189111747851003,9,11,2,8086.895568,6924.0
528,10268,EEE021,3.0945558739255015,9,11,2,8108.135505,6570.0
529,10268,EEE023,3.051575931232092,9,11,2,8558.89442,6908.0
530,10268,EEE026,2.260744985673352,9,10,1,8491.906906,6834.0
531,10268,EEE029,3.1489971346704873,9,11,2,8454.069198000001,6860.0
532,10268,EEE030,3.074498567335244,9,11,2,8547.068517,6788.0
533,10268,EEE034,3.3810888252148996,9,11,2,7693.34706,6773.0
534,10268,EEE035,3.1375358166189113,9,11,2,7959.118774,6912.0
535,10268,EEE037,2.194842406876791,9,8,1,8176.056709,6795.0
536,10268,FA1090,3.134670487106017,9,11,2,7754.52542,6718.0
537,10268,FA19,1.4269340974212037,9,9,0,2414.3257750000002,3956.0
538,10268,FA6140,2.9426934097421205,9,7,2,8277.432692999999,6263.0
539,10268,FDAARGOS_204,3.6103151862464182,9,11,2,5396.761809,5768.0
540,10268,FDAARGOS_205,3.169054441260745,9,11,2,6989.731872,6605.0
541,10268,FDAARGOS_207,3.209169054441261,9,11,2,7000.598174000001,6491.0
542,10268,FFF004,3.5100286532951293,9,11,2,7651.567459,6558.0
543,10268,FFF005,2.3696275071633237,9,10,1,7651.982399,6443.0
544,10268,FFF007,2.318051575931232,9,10,1,7899.107512,6415.0
545,10268,FFF012,5.567335243553009,9,4,5,7726.646438,6421.0
546,10268,FFF017,4.7535816618911175,9,5,4,7871.228362,6630.0
547,10268,FFF024,3.1002865329512894,9,11,2,7808.468192,6635.0
548,10268,FFF026,3.300859598853868,9,11,2,6065.00302,6751.0
549,10268,FFF038,2.0,9,10,1,8459.463501,6427.0
550,10268,FFF044,3.1432664756446993,9,11,2,7281.02243,6753.0
551,10268,FFF047,1.2779369627507162,9,9,0,5201.504669,5927.0
552,10268,FQ01,3.3209169054441263,9,11,2,7016.547545,6458.0
553,10268,FQ02,3.30945558739255,9,11,2,8065.914988,7586.0
554,10268,FQ04,2.146131805157593,9,10,1,7797.7055789999995,7129.0
555,10268,FQ20,2.36676217765043,9,10,1,3210.473561,5382.0
556,10268,FQ35,3.355300859598854,9,11,2,3212.392677,5242.0
557,10268,FQ36,2.432664756446991,9,10,1,7926.493816,6971.0
558,10268,FQ48,2.2979942693409745,9,10,1,7740.754532999999,7516.0
559,10268,FQ82,2.103151862464183,9,10,1,7789.899444999999,6884.0
560,10268,FQ84,2.1203438395415475,9,10,1,7780.433535,6912.0
561,10268,GCGS0245,2.673352435530086,9,10,1,9168.758286,6840.0
562,10268,GCGS0276,3.3610315186246416,9,11,2,7946.41112,7334.0
563,10268,GCGS0306,3.3581661891117482,9,11,2,8304.896810999999,6829.0
564,10268,GCGS0313,3.3237822349570205,9,11,2,6106.704925,6025.0
565,10268,GCGS0339,3.3438395415472777,9,11,2,8365.738013,6791.0
566,10268,GCGS0373,2.458452722063037,9,10,1,5206.898956,5990.0
567,10268,GCGS0423,6.43839541547278,9,3,6,7287.765319,6425.0
568,10268,GCGS0431,3.2464183381088825,9,11,2,6985.867491,6263.0
569,10268,GCGS0457,3.4355300859598854,9,11,2,8591.623068,6515.0
570,10268,GCGS0769,3.209169054441261,9,11,2,8396.262298,6228.0
571,10268,GCGS0834,1.3323782234957018,9,9,0,7743.399804,7571.0
572,10268,GCGS0864,2.2636103151862463,9,10,1,7748.405063,7296.0
573,10268,GCGS1013,2.2693409742120343,9,10,1,8550.777015,6545.0
574,10268,GCGS1014,3.2951289398280803,9,11,2,8551.55503,6736.0
575,10268,GCGS1095,3.171919770773639,9,11,2,8540.247807,6641.0
576,10268,GGG022,2.2320916905444124,9,10,1,8544.008284,6574.0
577,10268,GGG031,5.481375358166189,9,4,5,7306.567443,6721.0
578,10268,H035,3.318051575931232,9,11,2,8073.513675,6517.0
579,10268,HHH023,2.7163323782234956,9,10,1,8577.566918,6723.0
580,10268,HHH030,5.28080229226361,9,4,5,8270.741691,6747.0
581,10268,HHH042,8.15759312320917,9,1,8,8321.105576,6700.0
582,10268,JJJ010,1.535816618911175,9,9,0,8112.933349,6735.0
583,10268,JJJ020,3.7879656160458453,9,6,3,7845.709425999999,6506.0
584,10268,JJJ025,3.504297994269341,9,11,2,8726.402146,6572.0
585,10268,NCTC8375,2.4097421203438394,9,10,1,2756.006287,4322.0
586,10268,NG196,3.2636103151862463,9,11,2,8232.489044,6883.0
587,10268,NG250,3.4842406876790832,9,11,2,8300.410261,6623.0
588,10268,NG251,3.4527220630372497,9,11,2,8143.742904999999,6845.0
589,10268,NG290,3.4240687679083095,9,11,2,8171.051407,6869.0
590,10268,Ng_118,3.2750716332378222,9,11,2,8397.740556,6529.0
591,10268,Ng_188,3.4240687679083095,9,11,2,8288.765883,6255.0
592,10268,RIVM0610,2.36676217765043,9,10,1,7718.451293,7273.0
593,10268,RIVM0640,2.335243553008596,9,10,1,7724.831059,7198.0
594,10268,SAMEA116302675,3.349570200573066,9,11,2,8806.434465999999,6890.0
595,10268,SAMEA116302676,3.372492836676218,9,11,2,8806.434465999999,6894.0
596,10268,SE690,2.3896848137535818,9,10,1,8787.34706,6659.0
597,10268,SRR5827236,3.432664756446991,9,11,2,8504.951734999999,6080.0
598,10268,SRR5827322,3.444126074498567,9,11,2,7340.618835,6470.0
599,10268,SRRSH203,3.220630372492837,9,11,2,7838.473748,7036.0
600,10268,SRRSH204,3.2292263610315186,9,11,2,7838.473748,7051.0
601,10268,SRRSH205,3.2234957020057307,9,11,2,7838.447813999999,7002.0
602,10268,SRRSH207,3.1432664756446993,9,11,2,7754.706929,6994.0
603,10268,SRRSH214,3.2292263610315186,9,11,2,7829.189376,6987.0
604,10268,SRRSH229,3.220630372492837,9,11,2,7838.473748,7032.0
605,10268,SRRSH240,3.1432664756446993,9,11,2,7754.706929,7035.0
606,10268,SS3160,2.36676217765043,9,10,1,7724.727226999999,6944.0
607,10268,TFG-A2,2.343839541547278,9,10,1,7904.372114,7021.0
608,10268,TFG-B2,2.2722063037249285,9,8,1,7906.991452,7009.0
609,10268,TH1713,2.3323782234957022,9,10,1,8514.158272,6702.0
610,10268,TH2288,3.3323782234957022,9,11,2,8519.578478,6777.0
611,10268,TUM15748,3.2951289398280803,9,11,2,3880.193336,5444.0
612,10268,TUM16691,3.3209169054441263,9,11,2,8064.799853,6496.0
613,10268,UMASS-DGI_1,3.031518624641834,9,7,2,2606.911653,4295.0
614,10268,UMASS-DGI_26,3.406876790830945,9,11,2,4594.519292,5452.0
615,10268,UMASS-DGI_36,1.6389684813753582,9,10,1,229.72337700000003,258.0
616,10268,UMASS-DGI_40,1.8710601719197708,9,10,1,220.439005,348.0
617,10268,UMASS-DGI_46,3.702005730659026,9,11,2,6975.001281,5779.0
618,10268,UMASS-DGI_5,3.3868194842406876,9,11,2,7927.99778,6804.0
619,10268,UMASS-DGI_54,1.469914040114613,9,9,0,7954.761673,6813.0
620,10268,UMASS-DGI_65,1.4011461318051575,9,9,0,4605.230034,5557.0
621,10268,UMASS-DGI_9,3.5787965616045847,9,11,2,8801.584764,6524.0
622,10268,WHO_A_2024,3.369627507163324,9,11,2,6816.285033,6299.0
623,10268,WHO_B_2024,2.35243553008596,9,10,1,2539.924164,4558.0
624,10268,WHO_C_2024,3.4011461318051577,9,11,2,8799.717484,6765.0
625,10268,WHO_D_2024,3.220630372492837,9,11,2,7465.983764,6382.0
626,10268,WHO_E_2024,3.4269340974212033,9,11,2,6943.98407,6451.0
627,10268,WHO_F_2024,3.286532951289398,9,11,2,7509.734404999999,6612.0
628,10268,WHO_G_2024,3.3638968481375358,9,11,2,8502.306348999999,6977.0
629,10268,WHO_H_2024,3.2521489971346704,9,11,2,7767.181278,7246.0
630,10268,WHO_I_2024,2.4670487106017194,9,10,1,8765.251266,6438.0
631,10268,WHO_J_2024,3.0687679083094554,9,11,2,8335.706328,6770.0
632,10268,WHO_K_2024,3.358166189111748,9,11,2,8078.103993,6410.0
633,10268,WHO_L_2024,3.378223495702006,9,11,2,8842.067794999999,6656.0
634,10268,WHO_M_2024,3.3323782234957022,9,11,2,8030.826315,6908.0
635,10268,WHO_N_2024,3.2607449856733526,9,11,2,8487.835188000001,6895.0
636,10268,WHO_O_2024,3.1432664756446993,9,11,2,7665.805205,6303.0
637,10268,WHO_P_2024,3.3381088825214897,9,11,2,7926.001063,7298.0
638,10268,WHO_Q_2024,3.255014326647564,9,11,2,8136.118285,6762.0
639,10268,WHO_R_2024,3.177650429799427,9,11,2,7720.033171,6933.0
640,10268,WHO_S2_2024,3.35243553008596,9,11,2,8144.80622,7743.0
641,10268,WHO_S_2024,3.1977077363896846,9,11,2,3838.620911,6137.0
642,10268,WHO_T_2024,4.415472779369628,9,12,3,7831.523467,6617.0
643,10268,WHO_U_2024,3.2893982808022924,9,11,2,8045.0381529999995,8266.0
644,10268,WHO_V_2024,3.467048710601719,9,11,2,7814.251464,6908.0
645,10268,WHO_W_2024,3.28080229226361,9,11,2,8129.997926,6590.0
646,10268,WHO_X_2024,3.3610315186246416,9,11,2,8140.501195999999,6694.0
647,10268,WHO_Y_2024,2.306590257879656,9,10,1,7730.406867,7262.0
648,10268,WHO_Z_2024,3.2521489971346704,9,11,2,8168.017168,6779.0
649,10268,WHO_alpha_2024,3.584527220630372,9,11,2,7871.461883,7282.0
650,10268,WHO_beta_2024,3.1919770773638967,9,11,2,8513.847073,6591.0
651,10272,10296,4.979942693409742,7,11,4,8073.643345,6547.0
652,10272,10328,1.5444126074498565,7,8,1,288.59355200000005,411.0
653,10272,10500,3.3810888252148996,7,10,3,258.017375,344.0
654,10272,10524,2.2550143266475646,7,9,2,216.93791299999998,339.0
655,10272,10529,1.3037249283667622,7,8,1,296.295949,486.0
656,10272,10531,3.4154727793696273,7,10,3,220.646475,345.0
657,10272,10536,5.02865329512894,7,11,4,7881.731745000001,6722.0
658,10272,10537,4.02865329512894,7,10,3,7869.153755,6679.0
659,10272,10538,4.951289398280803,7,11,4,7877.556371000001,6709.0
660,10272,10562,2.343839541547278,7,9,2,274.27798900000005,350.0
661,10272,10574,3.1862464183381087,7,10,3,267.457347,343.0
662,10272,10588,2.3868194842406876,7,9,2,292.01684,423.0
663,10272,10610,2.455587392550143,7,9,2,259.158465,395.0
664,10272,10638,2.4040114613180514,7,9,2,292.457718,394.0
665,10272,10702,3.346704871060172,7,10,3,261.855607,340.0
666,10272,10708,5.011461318051576,7,11,4,7974.83462,7172.0
667,10272,10723,3.4011461318051577,7,10,3,236.59588300000001,364.0
668,10272,10727,3.567335243553009,7,10,3,318.80666900000006,384.0
669,10272,10736,3.9369627507163325,7,10,3,7970.685179,7076.0
670,10272,10743,2.8567335243553007,7,9,2,7962.904979000001,7065.0
671,10272,10744,1.1060171919770774,7,7,0,7968.869799,7102.0
672,10272,10771,2.36676217765043,7,9,2,224.821848,322.0
673,10272,10791,0.4326647564469913,7,7,0,302.157033,411.0
674,10272,10792,2.355300859598854,7,9,2,286.05202099999997,414.0
675,10272,10794,1.4355300859598854,7,8,1,293.08013400000004,429.0
676,10272,10795,1.3839541547277936,7,8,1,300.782531,443.0
677,10272,1081168,4.077363896848137,7,10,3,7778.773777,7426.0
678,10272,10814,2.4126074498567336,7,9,2,294.195296,393.0
679,10272,10819,1.8939828080229226,7,6,1,7967.754637,7094.0
680,10272,1123850,4.991404011461318,7,11,4,7860.828858000001,6651.0
681,10272,1130991,5.063037249283668,7,11,4,7780.537285,7342.0
682,10272,1145734,5.191977077363897,7,11,4,7622.132364000001,6822.0
683,10272,2004S05-027,3.873925501432665,7,10,3,7875.1444710000005,6706.0
684,10272,2010C02-038,4.8796561604584525,7,11,4,8396.495696,6751.0
685,10272,2014E02-242,4.106017191977077,7,10,3,8722.174872,6696.0
686,10272,2016E02-233,5.097421203438396,7,11,4,7859.532226,6962.0
687,10272,20181204,3.6991404011461317,7,10,3,8856.590820000001,6714.0
688,10272,2018C07-301,4.022922636103152,7,10,3,8196.025887,7135.0
689,10272,2018S05-288,4.0687679083094554,7,10,3,7908.677106000001,6594.0
690,10272,2020C08-294,3.180515759312321,7,9,2,8155.776248,6949.0
691,10272,2020N07-265,5.148997134670487,7,11,4,7993.403483,6753.0
692,10272,2020N08-318,3.9713467048710602,7,10,3,8216.410007,6876.0
693,10272,2020S05-258,4.802292263610315,7,11,4,8304.974562,6920.0
694,10272,2022NG-0032,5.080229226361032,7,11,4,8155.1280050000005,6847.0
695,10272,2022NG-0076,2.9197707736389686,7,9,2,8150.6154320000005,7899.0
696,10272,25818_3#234,4.756446991404012,7,11,4,9263.184053,6517.0
697,10272,9035,4.787965616045845,7,11,4,7876.856152,6306.0
698,10272,9071,2.4641833810888247,7,9,2,269.687657,508.0
699,10272,9112,4.05730659025788,7,10,3,7846.383701000001,7085.0
700,10272,9126,2.3209169054441263,7,9,2,216.88604,310.0
