,id_A,id_B,strain_A,strain_B,opa_gene_num_A,opa_gene_num_B,distance
376,10536_opa_1,10536_opa_3,10536,10536,1,3,0.03724928366762181
377,10536_opa_1,10536_opa_4,10536,10536,1,4,0.16045845272206305
378,10536_opa_1,10536_opa_5,10536,10536,1,5,0.09455587392550147
379,10536_opa_1,10536_opa_6,10536,10536,1,6,0.09742120343839544
380,10536_opa_1,10536_opa_7,10536,10536,1,7,0.2693409742120344
381,10536_opa_1,10536_opa_8,10536,10536,1,8,0.028653295128939882
382,10536_opa_1,10536_opa_9,10536,10536,1,9,0.13180515759312317
383,10536_opa_1,10536_opa_10,10536,10536,1,10,0.028653295128939882
384,10536_opa_1,10536_opa_11,10536,10536,1,11,0.17191977077363896
385,10536_opa_2,10536_opa_3,10536,10536,2,3,0.23782234957020054
386,10536_opa_2,10536_opa_4,10536,10536,2,4,0.2292263610315186
387,10536_opa_2,10536_opa_5,10536,10536,2,5,0.23495702005730656
388,10536_opa_2,10536_opa_6,10536,10536,2,6,0.23495702005730656
389,10536_opa_2,10536_opa_7,10536,10536,2,7,0.2722063037249284
390,10536_opa_2,10536_opa_8,10536,10536,2,8,0.2320916905444126
391,10536_opa_2,10536_opa_9,10536,10536,2,9,0.2578796561604585
392,10536_opa_2,10536_opa_10,10536,10536,2,10,0.2320916905444126
393,10536_opa_2,10536_opa_11,10536,10536,2,11,0.21203438395415475
394,10536_opa_3,10536_opa_4,10536,10536,3,4,0.18338108882521487
395,10536_opa_3,10536_opa_5,10536,10536,3,5,0.07449856733524352
396,10536_opa_3,10536_opa_6,10536,10536,3,6,0.07736389684813749
397,10536_opa_3,10536_opa_7,10536,10536,3,7,0.2722063037249284
398,10536_opa_3,10536_opa_8,10536,10536,3,8,0.008595988538681931
399,10536_opa_3,10536_opa_9,10536,10536,3,9,0.10028653295128942
400,10536_opa_3,10536_opa_10,10536,10536,3,10,0.008595988538681931
401,10536_opa_3,10536_opa_11,10536,10536,3,11,0.18911174785100282
402,10536_opa_4,10536_opa_5,10536,10536,4,5,0.1776504297994269
403,10536_opa_4,10536_opa_6,10536,10536,4,6,0.18338108882521487
404,10536_opa_4,10536_opa_7,10536,10536,4,7,0.24928366762177645
405,10536_opa_4,10536_opa_8,10536,10536,4,8,0.17478510028653294
406,10536_opa_4,10536_opa_9,10536,10536,4,9,0.2177650429799427
407,10536_opa_4,10536_opa_10,10536,10536,4,10,0.17478510028653294
408,10536_opa_4,10536_opa_11,10536,10536,4,11,0.21489971346704873
409,10536_opa_5,10536_opa_6,10536,10536,5,6,0.008595988538681931
410,10536_opa_5,10536_opa_7,10536,10536,5,7,0.2693409742120344
411,10536_opa_5,10536_opa_8,10536,10536,5,8,0.06590257879656158
412,10536_opa_5,10536_opa_9,10536,10536,5,9,0.04871060171919772
413,10536_opa_5,10536_opa_10,10536,10536,5,10,0.06590257879656158
414,10536_opa_5,10536_opa_11,10536,10536,5,11,0.18338108882521487
415,10536_opa_6,10536_opa_7,10536,10536,6,7,0.2693409742120344
416,10536_opa_6,10536_opa_8,10536,10536,6,8,0.06876790830945556
417,10536_opa_6,10536_opa_9,10536,10536,6,9,0.045845272206303744
418,10536_opa_6,10536_opa_10,10536,10536,6,10,0.06876790830945556
419,10536_opa_6,10536_opa_11,10536,10536,6,11,0.18338108882521487
420,10536_opa_7,10536_opa_8,10536,10536,7,8,0.27507163323782235
421,10536_opa_7,10536_opa_9,10536,10536,7,9,0.2435530085959885
422,10536_opa_7,10536_opa_10,10536,10536,7,10,0.27507163323782235
423,10536_opa_7,10536_opa_11,10536,10536,7,11,0.1805157593123209
424,10536_opa_8,10536_opa_9,10536,10536,8,9,0.1031518624641834
425,10536_opa_8,10536_opa_10,10536,10536,8,10,0.0
426,10536_opa_8,10536_opa_11,10536,10536,8,11,0.1919770773638968
427,10536_opa_9,10536_opa_10,10536,10536,9,10,0.1031518624641834
428,10536_opa_9,10536_opa_11,10536,10536,9,11,0.14899713467048714
429,10536_opa_10,10536_opa_11,10536,10536,10,11,0.1919770773638968
430,10537_opa_1,10537_opa_2,10537,10537,1,2,0.22349570200573066
431,10537_opa_1,10537_opa_3,10537,10537,1,3,0.03724928366762181
432,10537_opa_1,10537_opa_4,10537,10537,1,4,0.16045845272206305
433,10537_opa_1,10537_opa_5,10537,10537,1,5,0.10888252148997135
434,10537_opa_1,10537_opa_6,10537,10537,1,6,0.13467048710601714
435,10537_opa_1,10537_opa_7,10537,10537,1,7,0.2693409742120344
436,10537_opa_1,10537_opa_8,10537,10537,1,8,0.03151862464183386
437,10537_opa_1,10537_opa_9,10537,10537,1,9,0.13180515759312317
438,10537_opa_1,10537_opa_11,10537,10537,1,11,0.17191977077363896
439,10537_opa_2,10537_opa_3,10537,10537,2,3,0.23782234957020054
440,10537_opa_2,10537_opa_4,10537,10537,2,4,0.2292263610315186
441,10537_opa_2,10537_opa_5,10537,10537,2,5,0.24641833810888247
442,10537_opa_2,10537_opa_6,10537,10537,2,6,0.26074498567335247
443,10537_opa_2,10537_opa_7,10537,10537,2,7,0.2722063037249284
444,10537_opa_2,10537_opa_8,10537,10537,2,8,0.23495702005730656
445,10537_opa_2,10537_opa_9,10537,10537,2,9,0.2578796561604585
446,10537_opa_2,10537_opa_11,10537,10537,2,11,0.21203438395415475
447,10537_opa_3,10537_opa_4,10537,10537,3,4,0.18338108882521487
448,10537_opa_3,10537_opa_5,10537,10537,3,5,0.07163323782234954
449,10537_opa_3,10537_opa_6,10537,10537,3,6,0.1031518624641834
450,10537_opa_3,10537_opa_7,10537,10537,3,7,0.2722063037249284
451,10537_opa_3,10537_opa_8,10537,10537,3,8,0.011461318051575908
452,10537_opa_3,10537_opa_9,10537,10537,3,9,0.10028653295128942
453,10537_opa_3,10537_opa_11,10537,10537,3,11,0.18911174785100282
454,10537_opa_4,10537_opa_5,10537,10537,4,5,0.1919770773638968
455,10537_opa_4,10537_opa_6,10537,10537,4,6,0.22063037249283668
456,10537_opa_4,10537_opa_7,10537,10537,4,7,0.24928366762177645
457,10537_opa_4,10537_opa_8,10537,10537,4,8,0.1776504297994269
458,10537_opa_4,10537_opa_9,10537,10537,4,9,0.2177650429799427
459,10537_opa_4,10537_opa_11,10537,10537,4,11,0.21489971346704873
460,10537_opa_5,10537_opa_6,10537,10537,5,6,0.04297994269340977
461,10537_opa_5,10537_opa_7,10537,10537,5,7,0.26074498567335247
462,10537_opa_5,10537_opa_8,10537,10537,5,8,0.08309455587392545
463,10537_opa_5,10537_opa_9,10537,10537,5,9,0.04011461318051579
464,10537_opa_5,10537_opa_11,10537,10537,5,11,0.17478510028653294
465,10537_opa_6,10537_opa_7,10537,10537,6,7,0.24068767908309452
466,10537_opa_6,10537_opa_8,10537,10537,6,8,0.1031518624641834
467,10537_opa_6,10537_opa_9,10537,10537,6,9,0.002865329512893977
468,10537_opa_6,10537_opa_11,10537,10537,6,11,0.14613180515759316
469,10537_opa_7,10537_opa_8,10537,10537,7,8,0.27507163323782235
470,10537_opa_7,10537_opa_9,10537,10537,7,9,0.2435530085959885
471,10537_opa_7,10537_opa_11,10537,10537,7,11,0.1805157593123209
472,10537_opa_8,10537_opa_9,10537,10537,8,9,0.10028653295128942
473,10537_opa_8,10537_opa_11,10537,10537,8,11,0.19484240687679089
474,10537_opa_9,10537_opa_11,10537,10537,9,11,0.14899713467048714
475,10538_opa_1,10538_opa_2,10538,10538,1,2,0.23495702005730656
476,10538_opa_1,10538_opa_3,10538,10538,1,3,0.034383954154727836
477,10538_opa_1,10538_opa_4,10538,10538,1,4,0.17478510028653294
478,10538_opa_1,10538_opa_5,10538,10538,1,5,0.09455587392550147
479,10538_opa_1,10538_opa_6,10538,10538,1,6,0.12320916905444124
480,10538_opa_1,10538_opa_7,10538,10538,1,7,0.26074498567335247
481,10538_opa_1,10538_opa_8,10538,10538,1,8,0.02005730659025784
482,10538_opa_1,10538_opa_9,10538,10538,1,9,0.2063037249283668
483,10538_opa_1,10538_opa_10,10538,10538,1,10,0.0630372492836676
484,10538_opa_1,10538_opa_11,10538,10538,1,11,0.1805157593123209
485,10538_opa_2,10538_opa_3,10538,10538,2,3,0.23782234957020054
486,10538_opa_2,10538_opa_4,10538,10538,2,4,0.2292263610315186
487,10538_opa_2,10538_opa_5,10538,10538,2,5,0.24641833810888247
488,10538_opa_2,10538_opa_6,10538,10538,2,6,0.2664756446991404
489,10538_opa_2,10538_opa_7,10538,10538,2,7,0.2722063037249284
490,10538_opa_2,10538_opa_8,10538,10538,2,8,0.2292263610315186
491,10538_opa_2,10538_opa_9,10538,10538,2,9,0.24928366762177645
492,10538_opa_2,10538_opa_10,10538,10538,2,10,0.26361031518624645
493,10538_opa_2,10538_opa_11,10538,10538,2,11,0.2177650429799427
494,10538_opa_3,10538_opa_4,10538,10538,3,4,0.18338108882521487
495,10538_opa_3,10538_opa_5,10538,10538,3,5,0.07163323782234954
496,10538_opa_3,10538_opa_6,10538,10538,3,6,0.10028653295128942
497,10538_opa_3,10538_opa_7,10538,10538,3,7,0.2722063037249284
498,10538_opa_3,10538_opa_8,10538,10538,3,8,0.04297994269340977
499,10538_opa_3,10538_opa_9,10538,10538,3,9,0.21489971346704873
500,10538_opa_3,10538_opa_10,10538,10538,3,10,0.04011461318051579
501,10538_opa_3,10538_opa_11,10538,10538,3,11,0.18338108882521487
502,10538_opa_4,10538_opa_5,10538,10538,4,5,0.1919770773638968
503,10538_opa_4,10538_opa_6,10538,10538,4,6,0.21489971346704873
504,10538_opa_4,10538_opa_7,10538,10538,4,7,0.24928366762177645
505,10538_opa_4,10538_opa_8,10538,10538,4,8,0.1547277936962751
506,10538_opa_4,10538_opa_9,10538,10538,4,9,0.07736389684813749
507,10538_opa_4,10538_opa_10,10538,10538,4,10,0.2063037249283668
508,10538_opa_4,10538_opa_11,10538,10538,4,11,0.2292263610315186
509,10538_opa_5,10538_opa_6,10538,10538,5,6,0.04011461318051579
510,10538_opa_5,10538_opa_7,10538,10538,5,7,0.26074498567335247
511,10538_opa_5,10538_opa_8,10538,10538,5,8,0.1146131805157593
512,10538_opa_5,10538_opa_9,10538,10538,5,9,0.2177650429799427
513,10538_opa_5,10538_opa_10,10538,10538,5,10,0.09455587392550147
514,10538_opa_5,10538_opa_11,10538,10538,5,11,0.16905444126074498
515,10538_opa_6,10538_opa_7,10538,10538,6,7,0.24641833810888247
516,10538_opa_6,10538_opa_8,10538,10538,6,8,0.1289398280802292
517,10538_opa_6,10538_opa_9,10538,10538,6,9,0.1919770773638968
518,10538_opa_6,10538_opa_10,10538,10538,6,10,0.06876790830945556
519,10538_opa_6,10538_opa_11,10538,10538,6,11,0.14613180515759316
520,10538_opa_7,10538_opa_8,10538,10538,7,8,0.2693409742120344
521,10538_opa_7,10538_opa_9,10538,10538,7,9,0.22349570200573066
522,10538_opa_7,10538_opa_10,10538,10538,7,10,0.24641833810888247
523,10538_opa_7,10538_opa_11,10538,10538,7,11,0.18624641833810884
524,10538_opa_8,10538_opa_9,10538,10538,8,9,0.21203438395415475
525,10538_opa_8,10538_opa_10,10538,10538,8,10,0.07163323782234954
526,10538_opa_8,10538_opa_11,10538,10538,8,11,0.18338108882521487
527,10538_opa_9,10538_opa_10,10538,10538,9,10,0.1805157593123209
528,10538_opa_9,10538_opa_11,10538,10538,9,11,0.20916905444126077
529,10538_opa_10,10538_opa_11,10538,10538,10,11,0.14899713467048714
530,10562_opa_1,10562_opa_2,10562,10562,1,2,0.03724928366762181
531,10562_opa_1,10562_opa_3,10562,10562,1,3,0.18338108882521487
532,10562_opa_1,10562_opa_4,10562,10562,1,4,0.22349570200573066
533,10562_opa_1,10562_opa_5,10562,10562,1,5,0.14899713467048714
534,10562_opa_1,10562_opa_6,10562,10562,1,6,0.2320916905444126
535,10562_opa_1,10562_opa_7,10562,10562,1,7,0.19484240687679089
536,10562_opa_1,10562_opa_8,10562,10562,1,8,0.20343839541547282
537,10562_opa_1,10562_opa_9,10562,10562,1,9,0.22349570200573066
538,10562_opa_2,10562_opa_3,10562,10562,2,3,0.21489971346704873
539,10562_opa_2,10562_opa_4,10562,10562,2,4,0.24068767908309452
540,10562_opa_2,10562_opa_5,10562,10562,2,5,0.16332378223495703
541,10562_opa_2,10562_opa_6,10562,10562,2,6,0.2435530085959885
542,10562_opa_2,10562_opa_7,10562,10562,2,7,0.20916905444126077
543,10562_opa_2,10562_opa_8,10562,10562,2,8,0.24068767908309452
544,10562_opa_2,10562_opa_9,10562,10562,2,9,0.24068767908309452
545,10562_opa_3,10562_opa_4,10562,10562,3,4,0.22063037249283668
546,10562_opa_3,10562_opa_5,10562,10562,3,5,0.20916905444126077
547,10562_opa_3,10562_opa_6,10562,10562,3,6,0.16332378223495703
548,10562_opa_3,10562_opa_7,10562,10562,3,7,0.04297994269340977
549,10562_opa_3,10562_opa_8,10562,10562,3,8,0.14899713467048714
550,10562_opa_3,10562_opa_9,10562,10562,3,9,0.22063037249283668
551,10562_opa_4,10562_opa_5,10562,10562,4,5,0.21489971346704873
552,10562_opa_4,10562_opa_6,10562,10562,4,6,0.2063037249283668
553,10562_opa_4,10562_opa_7,10562,10562,4,7,0.20916905444126077
554,10562_opa_4,10562_opa_8,10562,10562,4,8,0.19770773638968486
555,10562_opa_4,10562_opa_9,10562,10562,4,9,0.0
556,10562_opa_5,10562_opa_6,10562,10562,5,6,0.21489971346704873
557,10562_opa_5,10562_opa_7,10562,10562,5,7,0.17478510028653294
558,10562_opa_5,10562_opa_8,10562,10562,5,8,0.20343839541547282
559,10562_opa_5,10562_opa_9,10562,10562,5,9,0.21489971346704873
560,10562_opa_6,10562_opa_7,10562,10562,6,7,0.17478510028653294
561,10562_opa_6,10562_opa_8,10562,10562,6,8,0.05730659025787965
562,10562_opa_6,10562_opa_9,10562,10562,6,9,0.2063037249283668
563,10562_opa_7,10562_opa_8,10562,10562,7,8,0.166189111747851
564,10562_opa_7,10562_opa_9,10562,10562,7,9,0.20916905444126077
565,10562_opa_8,10562_opa_9,10562,10562,8,9,0.19770773638968486
566,10574_opa_1,10574_opa_2,10574,10574,1,2,0.03724928366762181
567,10574_opa_1,10574_opa_3,10574,10574,1,3,0.18338108882521487
568,10574_opa_1,10574_opa_4,10574,10574,1,4,0.22349570200573066
569,10574_opa_1,10574_opa_5,10574,10574,1,5,0.14899713467048714
570,10574_opa_1,10574_opa_6,10574,10574,1,6,0.2320916905444126
571,10574_opa_1,10574_opa_7,10574,10574,1,7,0.2292263610315186
572,10574_opa_1,10574_opa_8,10574,10574,1,8,0.22349570200573066
573,10574_opa_1,10574_opa_9,10574,10574,1,9,0.22349570200573066
574,10574_opa_1,10574_opa_10,10574,10574,1,10,0.13180515759312317
575,10574_opa_2,10574_opa_3,10574,10574,2,3,0.21489971346704873
576,10574_opa_2,10574_opa_4,10574,10574,2,4,0.24068767908309452
577,10574_opa_2,10574_opa_5,10574,10574,2,5,0.16332378223495703
578,10574_opa_2,10574_opa_6,10574,10574,2,6,0.2435530085959885
579,10574_opa_2,10574_opa_7,10574,10574,2,7,0.2435530085959885
580,10574_opa_2,10574_opa_8,10574,10574,2,8,0.23495702005730656
581,10574_opa_2,10574_opa_9,10574,10574,2,9,0.24068767908309452
582,10574_opa_2,10574_opa_10,10574,10574,2,10,0.16905444126074498
583,10574_opa_3,10574_opa_4,10574,10574,3,4,0.22063037249283668
584,10574_opa_3,10574_opa_5,10574,10574,3,5,0.20916905444126077
585,10574_opa_3,10574_opa_6,10574,10574,3,6,0.16332378223495703
586,10574_opa_3,10574_opa_7,10574,10574,3,7,0.20916905444126077
587,10574_opa_3,10574_opa_8,10574,10574,3,8,0.166189111747851
588,10574_opa_3,10574_opa_9,10574,10574,3,9,0.22063037249283668
589,10574_opa_3,10574_opa_10,10574,10574,3,10,0.19484240687679089
590,10574_opa_4,10574_opa_5,10574,10574,4,5,0.21489971346704873
591,10574_opa_4,10574_opa_6,10574,10574,4,6,0.2063037249283668
592,10574_opa_4,10574_opa_7,10574,10574,4,7,0.02005730659025784
593,10574_opa_4,10574_opa_8,10574,10574,4,8,0.19770773638968486
594,10574_opa_4,10574_opa_9,10574,10574,4,9,0.005730659025787954
595,10574_opa_4,10574_opa_10,10574,10574,4,10,0.22636103151862463
596,10574_opa_5,10574_opa_6,10574,10574,5,6,0.21489971346704873
597,10574_opa_5,10574_opa_7,10574,10574,5,7,0.22349570200573066
598,10574_opa_5,10574_opa_8,10574,10574,5,8,0.2063037249283668
599,10574_opa_5,10574_opa_9,10574,10574,5,9,0.21489971346704873
600,10574_opa_5,10574_opa_10,10574,10574,5,10,0.017191977077363862
601,10574_opa_6,10574_opa_7,10574,10574,6,7,0.18911174785100282
602,10574_opa_6,10574_opa_8,10574,10574,6,8,0.008595988538681931
603,10574_opa_6,10574_opa_9,10574,10574,6,9,0.2063037249283668
604,10574_opa_6,10574_opa_10,10574,10574,6,10,0.22063037249283668
605,10574_opa_7,10574_opa_8,10574,10574,7,8,0.1805157593123209
606,10574_opa_7,10574_opa_9,10574,10574,7,9,0.025787965616045794
607,10574_opa_7,10574_opa_10,10574,10574,7,10,0.24068767908309452
608,10574_opa_8,10574_opa_9,10574,10574,8,9,0.19770773638968486
609,10574_opa_8,10574_opa_10,10574,10574,8,10,0.21203438395415475
610,10574_opa_9,10574_opa_10,10574,10574,9,10,0.22636103151862463
611,10588_opa_1,10588_opa_3,10588,10588,1,3,0.17478510028653294
612,10588_opa_1,10588_opa_4,10588,10588,1,4,0.21203438395415475
613,10588_opa_1,10588_opa_5,10588,10588,1,5,0.15186246418338112
614,10588_opa_1,10588_opa_6,10588,10588,1,6,0.20057306590257884
615,10588_opa_1,10588_opa_7,10588,10588,1,7,0.22349570200573066
616,10588_opa_1,10588_opa_8,10588,10588,1,8,0.20057306590257884
617,10588_opa_1,10588_opa_9,10588,10588,1,9,0.20916905444126077
618,10588_opa_1,10588_opa_10,10588,10588,1,10,0.2063037249283668
619,10588_opa_3,10588_opa_4,10588,10588,3,4,0.12320916905444124
620,10588_opa_3,10588_opa_5,10588,10588,3,5,0.20916905444126077
621,10588_opa_3,10588_opa_6,10588,10588,3,6,0.10888252148997135
622,10588_opa_3,10588_opa_7,10588,10588,3,7,0.20916905444126077
623,10588_opa_3,10588_opa_8,10588,10588,3,8,0.10888252148997135
624,10588_opa_3,10588_opa_9,10588,10588,3,9,0.22063037249283668
625,10588_opa_3,10588_opa_10,10588,10588,3,10,0.17478510028653294
626,10588_opa_4,10588_opa_5,10588,10588,4,5,0.19484240687679089
627,10588_opa_4,10588_opa_6,10588,10588,4,6,0.07449856733524352
628,10588_opa_4,10588_opa_7,10588,10588,4,7,0.1776504297994269
629,10588_opa_4,10588_opa_8,10588,10588,4,8,0.07449856733524352
630,10588_opa_4,10588_opa_9,10588,10588,4,9,0.166189111747851
631,10588_opa_4,10588_opa_10,10588,10588,4,10,0.12320916905444124
632,10588_opa_5,10588_opa_6,10588,10588,5,6,0.20916905444126077
633,10588_opa_5,10588_opa_7,10588,10588,5,7,0.2292263610315186
634,10588_opa_5,10588_opa_8,10588,10588,5,8,0.20916905444126077
635,10588_opa_5,10588_opa_9,10588,10588,5,9,0.21489971346704873
636,10588_opa_5,10588_opa_10,10588,10588,5,10,0.19484240687679089
637,10588_opa_6,10588_opa_7,10588,10588,6,7,0.20916905444126077
638,10588_opa_6,10588_opa_8,10588,10588,6,8,0.0
639,10588_opa_6,10588_opa_9,10588,10588,6,9,0.2063037249283668
640,10588_opa_6,10588_opa_10,10588,10588,6,10,0.08309455587392545
641,10588_opa_7,10588_opa_8,10588,10588,7,8,0.20916905444126077
642,10588_opa_7,10588_opa_9,10588,10588,7,9,0.014326647564469885
643,10588_opa_7,10588_opa_10,10588,10588,7,10,0.20057306590257884
644,10588_opa_8,10588_opa_9,10588,10588,8,9,0.2063037249283668
645,10588_opa_8,10588_opa_10,10588,10588,8,10,0.08309455587392545
646,10588_opa_9,10588_opa_10,10588,10588,9,10,0.18624641833810884
647,10610_opa_1,10610_opa_2,10610,10610,1,2,0.2435530085959885
648,10610_opa_1,10610_opa_3,10610,10610,1,3,0.15186246418338112
649,10610_opa_1,10610_opa_4,10610,10610,1,4,0.18911174785100282
650,10610_opa_1,10610_opa_6,10610,10610,1,6,0.011461318051575908
651,10610_opa_1,10610_opa_7,10610,10610,1,7,0.19484240687679089
652,10610_opa_1,10610_opa_8,10610,10610,1,8,0.011461318051575908
653,10610_opa_1,10610_opa_9,10610,10610,1,9,0.13467048710601714
654,10610_opa_1,10610_opa_10,10610,10610,1,10,0.19484240687679089
655,10610_opa_2,10610_opa_3,10610,10610,2,3,0.20343839541547282
656,10610_opa_2,10610_opa_4,10610,10610,2,4,0.24068767908309452
657,10610_opa_2,10610_opa_6,10610,10610,2,6,0.23782234957020054
658,10610_opa_2,10610_opa_7,10610,10610,2,7,0.16332378223495703
659,10610_opa_2,10610_opa_8,10610,10610,2,8,0.23782234957020054
660,10610_opa_2,10610_opa_9,10610,10610,2,9,0.22349570200573066
661,10610_opa_2,10610_opa_10,10610,10610,2,10,0.16332378223495703
662,10610_opa_3,10610_opa_4,10610,10610,3,4,0.21203438395415475
663,10610_opa_3,10610_opa_6,10610,10610,3,6,0.16045845272206305
664,10610_opa_3,10610_opa_7,10610,10610,3,7,0.166189111747851
665,10610_opa_3,10610_opa_8,10610,10610,3,8,0.16045845272206305
666,10610_opa_3,10610_opa_9,10610,10610,3,9,0.07163323782234954
667,10610_opa_3,10610_opa_10,10610,10610,3,10,0.166189111747851
668,10610_opa_4,10610_opa_6,10610,10610,4,6,0.20057306590257884
669,10610_opa_4,10610_opa_7,10610,10610,4,7,0.21489971346704873
670,10610_opa_4,10610_opa_8,10610,10610,4,8,0.20057306590257884
671,10610_opa_4,10610_opa_9,10610,10610,4,9,0.15759312320916907
672,10610_opa_4,10610_opa_10,10610,10610,4,10,0.21489971346704873
673,10610_opa_6,10610_opa_7,10610,10610,6,7,0.2063037249283668
674,10610_opa_6,10610_opa_8,10610,10610,6,8,0.0
675,10610_opa_6,10610_opa_9,10610,10610,6,9,0.1432664756446992
676,10610_opa_6,10610_opa_10,10610,10610,6,10,0.2063037249283668
677,10610_opa_7,10610_opa_8,10610,10610,7,8,0.2063037249283668
678,10610_opa_7,10610_opa_9,10610,10610,7,9,0.20916905444126077
679,10610_opa_7,10610_opa_10,10610,10610,7,10,0.0
680,10610_opa_8,10610_opa_9,10610,10610,8,9,0.1432664756446992
681,10610_opa_8,10610_opa_10,10610,10610,8,10,0.2063037249283668
682,10610_opa_9,10610_opa_10,10610,10610,9,10,0.20916905444126077
683,10638_opa_1,10638_opa_2,10638,10638,1,2,0.18624641833810884
684,10638_opa_1,10638_opa_3,10638,10638,1,3,0.16045845272206305
685,10638_opa_1,10638_opa_5,10638,10638,1,5,0.20916905444126077
686,10638_opa_1,10638_opa_6,10638,10638,1,6,0.10888252148997135
687,10638_opa_1,10638_opa_7,10638,10638,1,7,0.21203438395415475
688,10638_opa_1,10638_opa_8,10638,10638,1,8,0.10888252148997135
689,10638_opa_1,10638_opa_9,10638,10638,1,9,0.18911174785100282
690,10638_opa_1,10638_opa_10,10638,10638,1,10,0.20916905444126077
691,10638_opa_2,10638_opa_3,10638,10638,2,3,0.22063037249283668
692,10638_opa_2,10638_opa_5,10638,10638,2,5,0.21489971346704873
693,10638_opa_2,10638_opa_6,10638,10638,2,6,0.2063037249283668
694,10638_opa_2,10638_opa_7,10638,10638,2,7,0.22349570200573066
695,10638_opa_2,10638_opa_8,10638,10638,2,8,0.2063037249283668
696,10638_opa_2,10638_opa_9,10638,10638,2,9,0.002865329512893977
697,10638_opa_2,10638_opa_10,10638,10638,2,10,0.21489971346704873
698,10638_opa_3,10638_opa_5,10638,10638,3,5,0.20916905444126077
699,10638_opa_3,10638_opa_6,10638,10638,3,6,0.10888252148997135
700,10638_opa_3,10638_opa_7,10638,10638,3,7,0.18338108882521487
701,10638_opa_3,10638_opa_8,10638,10638,3,8,0.10888252148997135
702,10638_opa_3,10638_opa_9,10638,10638,3,9,0.22063037249283668
703,10638_opa_3,10638_opa_10,10638,10638,3,10,0.20916905444126077
704,10638_opa_5,10638_opa_6,10638,10638,5,6,0.20916905444126077
