,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,id,n_terminus,in_frame,strain,species,query_accession,percent_identity,alignment_length,mismatches,gaps,query_start,query_end,subject_start,subject_end,evalue,bit_score,approx_start,approx_stop
433,NZ_CP016666.1,-1,781837.0,781887.0,781114.0,781132.0,781115.0,781911.0,M25462_opa_2,781823.0,0.0,M25462,Neisseria meningitidis,,,,,,,,,,,,,
434,NZ_CP016668.1,-1,451405.0,451420.0,450673.0,450691.0,450674.0,451444.0,M25472_opa_1,451391.0,0.0,M25472,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,451284.0,451144.0,4.7000000000000004e-57,222.0,451444.0,450690.0
435,NZ_CP016668.1,1,1125122.0,1125182.0,1125893.0,1125911.0,1125098.0,1125910.0,M25472_opa_3,1125196.0,0.0,M25472,Neisseria meningitidis,,,,,,,,,,,,,
436,NZ_CP016668.1,1,1305400.0,1305430.0,1306159.0,1306177.0,1305376.0,1306176.0,M25472_opa_4,1305444.0,0.0,M25472,Neisseria meningitidis,,,,,,,,,,,,,
437,NZ_CP016668.1,-1,953095.0,953155.0,952366.0,952384.0,952367.0,953179.0,M25472_opa_2,953081.0,0.0,M25472,Neisseria meningitidis,,,,,,,,,,,,,
438,NZ_CP016651.1,1,1433745.0,1433760.0,1434474.0,1434492.0,1433721.0,1434491.0,M25474_opa_4,1433774.0,0.0,M25474,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1433882.0,1434022.0,4.7000000000000004e-57,222.0,1433722.0,1434476.0
439,NZ_CP016651.1,1,931925.0,932050.0,932755.0,932773.0,931888.0,932772.0,M25474_opa_3,931896.0,0.0,M25474,Neisseria meningitidis,,,,,,,,,,,,,
440,NZ_CP016651.1,-1,580779.0,580819.0,580032.0,580050.0,580033.0,580843.0,M25474_opa_1,580765.0,1.0,M25474,Neisseria meningitidis,,,,,,,,,,,,,
441,NZ_CP016651.1,-1,761032.0,761067.0,760309.0,760327.0,760310.0,761091.0,M25474_opa_2,761018.0,0.0,M25474,Neisseria meningitidis,,,,,,,,,,,,,
442,NZ_CP016676.1,1,25981.0,26071.0,26785.0,26803.0,25944.0,26802.0,M25476_opa_1,25952.0,0.0,M25476,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,26193.0,26333.0,4.7000000000000004e-57,222.0,26033.0,26787.0
443,NZ_CP016676.1,1,527757.0,527772.0,528486.0,528504.0,527733.0,528503.0,M25476_opa_2,527786.0,0.0,M25476,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,527894.0,528034.0,4.7000000000000004e-57,222.0,527734.0,528488.0
444,NZ_CP016676.1,-1,1842982.0,1843017.0,1842235.0,1842253.0,1842236.0,1843041.0,M25476_opa_3,1842968.0,0.0,M25476,Neisseria meningitidis,,,,,,,,,,,,,
445,NZ_CP016676.1,-1,2023235.0,2023295.0,2022506.0,2022524.0,2022507.0,2023319.0,M25476_opa_4,2023221.0,0.0,M25476,Neisseria meningitidis,,,,,,,,,,,,,
446,NZ_CP031335.1,1,117501.0,117541.0,118252.0,118270.0,117477.0,118269.0,M25964_opa_1,117555.0,1.0,M25964,Neisseria meningitidis,,,,,,,,,,,,,
447,NZ_CP031335.1,-1,301843.0,301873.0,301117.0,301135.0,301118.0,301897.0,M25964_opa_2,301829.0,0.0,M25964,Neisseria meningitidis,,,,,,,,,,,,,
448,NZ_CP031335.1,-1,1625918.0,1625963.0,1625189.0,1625207.0,1625190.0,1625988.0,M25964_opa_3,1625904.0,1.0,M25964,Neisseria meningitidis,,,,,,,,,,,,,
449,NZ_CP031335.1,-1,2127936.0,2128021.0,2127213.0,2127231.0,2127214.0,2128046.0,M25964_opa_4,2127922.0,0.0,M25964,Neisseria meningitidis,,,,,,,,,,,,,
450,NZ_CP031331.1,1,1312363.0,1312403.0,1313129.0,1313147.0,1312339.0,1313146.0,M26263_opa_3,1312417.0,1.0,M26263,Neisseria meningitidis,FA1090_opa_1/122-263,92.908,141.0,10.0,0.0,2.0,142.0,1312525.0,1312665.0,4.7399999999999995e-52,206.0,1312365.0,1313119.0
451,NZ_CP031331.1,1,1130438.0,1130473.0,1131184.0,1131202.0,1130414.0,1131201.0,M26263_opa_2,1130487.0,0.0,M26263,Neisseria meningitidis,,,,,,,,,,,,,
452,NZ_CP031331.1,-1,956889.0,956929.0,956166.0,956184.0,956167.0,956954.0,M26263_opa_1,956875.0,0.0,M26263,Neisseria meningitidis,,,,,,,,,,,,,
453,NZ_CP023814.1,1,1852386.0,1852426.0,1853152.0,1853170.0,1852362.0,1853169.0,M26417_opa_3,1852440.0,1.0,M26417,Neisseria meningitidis,FA1090_opa_1/122-263,92.908,141.0,10.0,0.0,2.0,142.0,1852548.0,1852688.0,4.7399999999999995e-52,206.0,1852388.0,1853142.0
454,NZ_CP023814.1,1,1670460.0,1670495.0,1671206.0,1671224.0,1670436.0,1671223.0,M26417_opa_2,1670509.0,0.0,M26417,Neisseria meningitidis,,,,,,,,,,,,,
455,NZ_CP023814.1,-1,1496910.0,1496950.0,1496187.0,1496205.0,1496188.0,1496975.0,M26417_opa_1,1496896.0,0.0,M26417,Neisseria meningitidis,,,,,,,,,,,,,
456,NZ_CP031327.1,1,600449.0,600494.0,601220.0,601238.0,600425.0,601237.0,M27477_opa_3,600508.0,0.0,M27477,Neisseria meningitidis,FA1090_opa_1/122-263,92.908,141.0,10.0,0.0,2.0,142.0,600616.0,600756.0,4.7399999999999995e-52,206.0,600456.0,601210.0
457,NZ_CP031327.1,1,418449.0,418484.0,419189.0,419207.0,418425.0,419206.0,M27477_opa_2,418498.0,0.0,M27477,Neisseria meningitidis,,,,,,,,,,,,,
458,NZ_CP031327.1,-1,235169.0,235239.0,234446.0,234464.0,234447.0,235264.0,M27477_opa_1,235155.0,0.0,M27477,Neisseria meningitidis,,,,,,,,,,,,,
459,NZ_CP016667.1,1,2005206.0,2005221.0,2005935.0,2005953.0,2005182.0,2005952.0,M27559_opa_4,2005235.0,0.0,M27559,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,2005343.0,2005483.0,4.7000000000000004e-57,222.0,2005183.0,2005937.0
460,NZ_CP016667.1,1,1503508.0,1503558.0,1504263.0,1504281.0,1503471.0,1504280.0,M27559_opa_3,1503479.0,0.0,M27559,Neisseria meningitidis,,,,,,,,,,,,,
461,NZ_CP016667.1,-1,1151274.0,1151314.0,1150527.0,1150545.0,1150528.0,1151338.0,M27559_opa_1,1151260.0,1.0,M27559,Neisseria meningitidis,,,,,,,,,,,,,
462,NZ_CP016667.1,-1,1332588.0,1332633.0,1331865.0,1331883.0,1331866.0,1332657.0,M27559_opa_2,1332574.0,0.0,M27559,Neisseria meningitidis,,,,,,,,,,,,,
463,NZ_CP009419.1,-1,1176076.0,1176091.0,1175344.0,1175362.0,1175345.0,1176115.0,M7124_opa_1,1176062.0,0.0,M7124,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1175955.0,1175815.0,4.7000000000000004e-57,222.0,1176115.0,1175361.0
464,NZ_CP009419.1,1,1848697.0,1848767.0,1849469.0,1849487.0,1848673.0,1849486.0,M7124_opa_3,1848781.0,1.0,M7124,Neisseria meningitidis,,,,,,,,,,,,,
465,NZ_CP009419.1,1,2028104.0,2028164.0,2028896.0,2028914.0,2028080.0,2028913.0,M7124_opa_4,2028178.0,0.0,M7124,Neisseria meningitidis,,,,,,,,,,,,,
466,NZ_CP009419.1,-1,1677678.0,1677828.0,1676955.0,1676973.0,1676956.0,1677853.0,M7124_opa_2,1677664.0,1.0,M7124,Neisseria meningitidis,,,,,,,,,,,,,
467,NC_003112.2,-1,455614.0,455664.0,454891.0,454909.0,454892.0,455689.0,MC58_opa_1,455600.0,0.0,MC58,Neisseria meningitidis,FA1090_opa_1/122-263,91.304,138.0,12.0,0.0,2.0,139.0,455493.0,455356.0,4.77e-47,189.0,455653.0,454902.0
468,NC_003112.2,-1,940269.0,940349.0,939546.0,939564.0,939547.0,940374.0,MC58_opa_2,940255.0,0.0,MC58,Neisseria meningitidis,FA1090_opa_1/122-263,91.304,138.0,12.0,0.0,2.0,139.0,940148.0,940011.0,4.77e-47,189.0,940308.0,939557.0
469,NC_003112.2,-1,1515257.0,1515322.0,1514516.0,1514534.0,1514517.0,1515347.0,MC58_opa_3,1515243.0,0.0,MC58,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1515136.0,1514996.0,4.7000000000000004e-57,222.0,1515296.0,1514542.0
470,NC_003112.2,1,1700293.0,1700348.0,1701071.0,1701089.0,1700268.0,1701088.0,MC58_opa_4,1700362.0,0.0,MC58,Neisseria meningitidis,FA1090_opa_1/122-263,92.958,142.0,10.0,0.0,1.0,142.0,1700475.0,1700616.0,1.3199999999999998e-52,207.0,1700315.0,1701070.0
471,NZ_OW969598.1,1,666254.0,666294.0,666987.0,667005.0,666230.0,667004.0,Marseille-Q6792_opa_1,666308.0,1.0,Marseille-Q6792,Neisseria sp.,,,,,,,,,,,,,
472,NZ_OW969598.1,-1,1944246.0,1944287.0,1943568.0,1943586.0,1943569.0,1944313.0,Marseille-Q6792_opa_2,1944232.0,1.0,Marseille-Q6792,Neisseria sp.,,,,,,,,,,,,,
473,NZ_LR134525.1,-1,148361.0,148401.0,147632.0,147650.0,147633.0,148426.0,NCTC10025_opa_1,148347.0,0.0,NCTC10025,Neisseria meningitidis,FA1090_opa_1/122-263,93.617,141.0,9.0,0.0,2.0,142.0,148240.0,148100.0,1.02e-53,211.0,148400.0,147646.0
474,NZ_LR134525.1,-1,319291.0,319351.0,318553.0,318571.0,318554.0,319375.0,NCTC10025_opa_2,319277.0,0.0,NCTC10025,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,319170.0,319030.0,2.19e-55,217.0,319330.0,318576.0
475,NZ_LR134525.1,1,525810.0,525875.0,526565.0,526583.0,525785.0,526582.0,NCTC10025_opa_3,525889.0,0.0,NCTC10025,Neisseria meningitidis,FA1090_opa_1/122-263,92.029,138.0,11.0,0.0,2.0,139.0,525997.0,526134.0,1.0299999999999999e-48,195.0,525837.0,526588.0
476,NZ_LR134525.1,1,1060486.0,1060526.0,1061237.0,1061255.0,1060461.0,1061254.0,NCTC10025_opa_4,1060540.0,0.0,NCTC10025,Neisseria meningitidis,FA1090_opa_1/122-263,93.617,141.0,9.0,0.0,2.0,142.0,1060648.0,1060788.0,1.02e-53,211.0,1060488.0,1061242.0
477,NZ_LR134526.1,1,524899.0,524934.0,525645.0,525663.0,524875.0,525662.0,NCTC10026_opa_2,524948.0,0.0,NCTC10026,Neisseria meningitidis,FA1090_opa_1/122-263,97.163,141.0,4.0,0.0,2.0,142.0,525056.0,525196.0,4.67e-62,239.0,524896.0,525650.0
478,NZ_LR134526.1,1,1045581.0,1045646.0,1046369.0,1046387.0,1045556.0,1046386.0,NCTC10026_opa_3,1045660.0,0.0,NCTC10026,Neisseria meningitidis,FA1090_opa_1/122-263,93.662,142.0,9.0,0.0,1.0,142.0,1045773.0,1045914.0,2.8299999999999995e-54,213.0,1045613.0,1046368.0
479,NZ_LR134526.1,1,1557239.0,1557274.0,1558003.0,1558021.0,1557214.0,1558020.0,NCTC10026_opa_4,1557288.0,0.0,NCTC10026,Neisseria meningitidis,,,,,,,,,,,,,
480,NZ_LR134526.1,-1,338540.0,338590.0,337799.0,337817.0,337800.0,338615.0,NCTC10026_opa_1,338526.0,0.0,NCTC10026,Neisseria meningitidis,,,,,,,,,,,,,
481,NZ_LR590477.1,-1,329102.0,329143.0,328406.0,328424.0,328407.0,329169.0,NCTC10617_opa_1,329088.0,1.0,NCTC10617,Neisseria lactamica,FA1090_opa_1/122-263,92.308,117.0,9.0,0.0,26.0,142.0,328981.0,328865.0,2.2399999999999997e-40,167.0,329141.0,328411.0
482,NZ_LR590477.1,-1,1437712.0,1437792.0,1437031.0,1437049.0,1437032.0,1437814.0,NCTC10617_opa_2,1437698.0,0.0,NCTC10617,Neisseria lactamica,,,,,,,,,,,,,
483,NZ_LR134528.1,-1,1108113.0,1108168.0,1107375.0,1107393.0,1107376.0,1108193.0,NCTC12163_opa_2,1108099.0,0.0,NCTC12163,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1107992.0,1107852.0,2.19e-55,217.0,1108152.0,1107398.0
484,NZ_LR134528.1,1,1327957.0,1328012.0,1328738.0,1328756.0,1327932.0,1328755.0,NCTC12163_opa_3,1328026.0,0.0,NCTC12163,Neisseria meningitidis,FA1090_opa_1/122-263,95.07,142.0,7.0,0.0,1.0,142.0,1328139.0,1328280.0,1.31e-57,224.0,1327979.0,1328734.0
485,NZ_LR134528.1,-1,574899.0,574924.0,574179.0,574197.0,574180.0,574949.0,NCTC12163_opa_1,574885.0,0.0,NCTC12163,Neisseria meningitidis,,,,,,,,,,,,,
486,NZ_LR134528.1,-1,1950761.0,1950811.0,1950032.0,1950050.0,1950033.0,1950836.0,NCTC12163_opa_4,1950747.0,0.0,NCTC12163,Neisseria meningitidis,,,,,,,,,,,,,
487,NZ_LR134522.1,-1,543893.0,543908.0,543155.0,543173.0,543156.0,543933.0,NCTC3372_opa_1,543879.0,1.0,NCTC3372,Neisseria meningitidis,FA1090_opa_1/122-263,95.07,142.0,7.0,0.0,1.0,142.0,543767.0,543626.0,1.31e-57,224.0,543927.0,543172.0
488,NZ_LR134522.1,1,1287623.0,1287663.0,1288386.0,1288404.0,1287598.0,1288403.0,NCTC3372_opa_3,1287677.0,0.0,NCTC3372,Neisseria meningitidis,FA1090_opa_1/122-263,93.617,141.0,9.0,0.0,2.0,142.0,1287785.0,1287925.0,1.02e-53,211.0,1287625.0,1288379.0
489,NZ_LR134522.1,1,1458683.0,1458718.0,1459429.0,1459447.0,1458658.0,1459446.0,NCTC3372_opa_4,1458732.0,0.0,NCTC3372,Neisseria meningitidis,FA1090_opa_1/122-263,93.617,141.0,9.0,0.0,2.0,142.0,1458840.0,1458980.0,1.02e-53,211.0,1458680.0,1459434.0
490,NZ_LR134522.1,-1,1081196.0,1081231.0,1080488.0,1080506.0,1080489.0,1081256.0,NCTC3372_opa_2,1081182.0,0.0,NCTC3372,Neisseria meningitidis,,,,,,,,,,,,,
491,NZ_AP024489.1,-1,773679.0,773754.0,772941.0,772959.0,772942.0,773778.0,NIID777_opa_1,773665.0,0.0,NIID777,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,773558.0,773418.0,2.19e-55,217.0,773718.0,772964.0
492,NZ_AP024489.1,-1,947070.0,947105.0,946332.0,946350.0,946333.0,947129.0,NIID777_opa_2,947056.0,0.0,NIID777,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,946949.0,946809.0,2.19e-55,217.0,947109.0,946355.0
493,NZ_AP024489.1,1,1113482.0,1113602.0,1114322.0,1114340.0,1113458.0,1114339.0,NIID777_opa_3,1113616.0,0.0,NIID777,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1113724.0,1113864.0,2.19e-55,217.0,1113564.0,1114318.0
494,NZ_AP024489.1,1,1656065.0,1656105.0,1656828.0,1656846.0,1656040.0,1656845.0,NIID777_opa_4,1656119.0,0.0,NIID777,Neisseria meningitidis,FA1090_opa_1/122-263,93.662,142.0,9.0,0.0,1.0,142.0,1656232.0,1656373.0,2.8299999999999995e-54,213.0,1656072.0,1656827.0
495,NZ_CP009420.1,-1,976809.0,976834.0,976086.0,976104.0,976087.0,976859.0,NM3682_opa_1,976795.0,0.0,NM3682,Neisseria meningitidis,FA1090_opa_1/122-263,92.029,138.0,11.0,0.0,2.0,139.0,976688.0,976551.0,1.0299999999999999e-48,195.0,976848.0,976097.0
496,NZ_CP009420.1,1,1664842.0,1664872.0,1665583.0,1665601.0,1664818.0,1665600.0,NM3682_opa_3,1664886.0,0.0,NM3682,Neisseria meningitidis,,,,,,,,,,,,,
497,NZ_CP009420.1,-1,1493326.0,1493386.0,1492603.0,1492621.0,1492604.0,1493411.0,NM3682_opa_2,1493312.0,1.0,NM3682,Neisseria meningitidis,,,,,,,,,,,,,
498,NZ_CP009420.1,-1,2167013.0,2167053.0,2166284.0,2166302.0,2166285.0,2167077.0,NM3682_opa_4,2166999.0,1.0,NM3682,Neisseria meningitidis,,,,,,,,,,,,,
499,NZ_CP009421.1,-1,847026.0,847051.0,846303.0,846321.0,846304.0,847076.0,NM3683_opa_1,847012.0,0.0,NM3683,Neisseria meningitidis,FA1090_opa_1/122-263,92.029,138.0,11.0,0.0,2.0,139.0,846905.0,846768.0,1.0299999999999999e-48,195.0,847065.0,846314.0
500,NZ_CP009421.1,1,1535083.0,1535113.0,1535824.0,1535842.0,1535059.0,1535841.0,NM3683_opa_3,1535127.0,0.0,NM3683,Neisseria meningitidis,,,,,,,,,,,,,
501,NZ_CP009421.1,1,1715080.0,1715120.0,1715831.0,1715849.0,1715056.0,1715848.0,NM3683_opa_4,1715134.0,1.0,NM3683,Neisseria meningitidis,,,,,,,,,,,,,
502,NZ_CP009421.1,-1,1363565.0,1363625.0,1362842.0,1362860.0,1362843.0,1363650.0,NM3683_opa_2,1363551.0,1.0,NM3683,Neisseria meningitidis,,,,,,,,,,,,,
503,NZ_CP009418.1,1,206610.0,206645.0,207359.0,207377.0,206586.0,207376.0,NM3686_opa_1,206659.0,0.0,NM3686,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,206767.0,206907.0,4.7000000000000004e-57,222.0,206607.0,207361.0
504,NZ_CP009418.1,1,1887890.0,1887960.0,1888686.0,1888704.0,1887865.0,1888703.0,NM3686_opa_4,1887974.0,0.0,NM3686,Neisseria meningitidis,,,,,,,,,,,,,
505,NZ_CP009418.1,-1,1536455.0,1536525.0,1535705.0,1535723.0,1535706.0,1536549.0,NM3686_opa_2,1536441.0,1.0,NM3686,Neisseria meningitidis,,,,,,,,,,,,,
506,NZ_CP009418.1,-1,1716924.0,1716969.0,1716198.0,1716216.0,1716199.0,1716994.0,NM3686_opa_3,1716910.0,1.0,NM3686,Neisseria meningitidis,,,,,,,,,,,,,
507,NZ_CP136807.1,-1,850759.0,850799.0,850024.0,850042.0,850025.0,850824.0,NMB_opa_2,850745.0,0.0,NMB,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,850638.0,850498.0,4.7000000000000004e-57,222.0,850798.0,850044.0
508,NZ_CP136807.1,1,1521663.0,1521683.0,1522406.0,1522424.0,1521639.0,1522423.0,NMB_opa_4,1521697.0,0.0,NMB,Neisseria meningitidis,FA1090_opa_1/122-263,95.775,142.0,6.0,0.0,1.0,142.0,1521810.0,1521951.0,2.81e-59,230.0,1521650.0,1522405.0
509,NZ_CP136807.1,1,1022141.0,1022186.0,1022888.0,1022906.0,1022116.0,1022905.0,NMB_opa_3,1022200.0,1.0,NMB,Neisseria meningitidis,,,,,,,,,,,,,
510,NZ_CP136807.1,-1,682444.0,682484.0,681721.0,681739.0,681722.0,682508.0,NMB_opa_1,682430.0,1.0,NMB,Neisseria meningitidis,,,,,,,,,,,,,
511,NC_017518.1,1,1721248.0,1721268.0,1721997.0,1722015.0,1721223.0,1722014.0,NZ-05_33_opa_3,1721282.0,0.0,NZ-05_33,Neisseria meningitidis,,,,,,,,,,,,,
512,NC_017518.1,1,1963901.0,1963936.0,1964665.0,1964683.0,1963877.0,1964682.0,NZ-05_33_opa_4,1963950.0,0.0,NZ-05_33,Neisseria meningitidis,,,,,,,,,,,,,
513,NC_017518.1,-1,1018226.0,1018261.0,1017515.0,1017533.0,1017516.0,1018285.0,NZ-05_33_opa_1,1018212.0,0.0,NZ-05_33,Neisseria meningitidis,,,,,,,,,,,,,
514,NC_017518.1,-1,1529641.0,1529681.0,1528894.0,1528912.0,1528895.0,1529706.0,NZ-05_33_opa_2,1529627.0,0.0,NZ-05_33,Neisseria meningitidis,,,,,,,,,,,,,
515,NZ_CP064367.1,1,410778.0,410813.0,411524.0,411542.0,410753.0,411541.0,PartJ-Nmeningitidis-RM8376_opa_1,410827.0,0.0,PartJ-Nmeningitidis-RM8376,Neisseria meningitidis,FA1090_opa_1/122-263,93.617,141.0,9.0,0.0,2.0,142.0,410935.0,411075.0,1.02e-53,211.0,410775.0,411529.0
516,NZ_CP064367.1,-1,1679199.0,1679234.0,1678470.0,1678488.0,1678471.0,1679259.0,PartJ-Nmeningitidis-RM8376_opa_2,1679185.0,0.0,PartJ-Nmeningitidis-RM8376,Neisseria meningitidis,FA1090_opa_1/122-263,93.617,141.0,9.0,0.0,2.0,142.0,1679078.0,1678938.0,1.02e-53,211.0,1679238.0,1678484.0
517,NZ_CP064367.1,-1,1850212.0,1850277.0,1849474.0,1849492.0,1849475.0,1850301.0,PartJ-Nmeningitidis-RM8376_opa_3,1850198.0,0.0,PartJ-Nmeningitidis-RM8376,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1850091.0,1849951.0,2.19e-55,217.0,1850251.0,1849497.0
518,NZ_CP064367.1,1,2057380.0,2057435.0,2058125.0,2058143.0,2057355.0,2058142.0,PartJ-Nmeningitidis-RM8376_opa_4,2057449.0,0.0,PartJ-Nmeningitidis-RM8376,Neisseria meningitidis,FA1090_opa_1/122-263,92.029,138.0,11.0,0.0,2.0,139.0,2057557.0,2057694.0,1.0299999999999999e-48,195.0,2057397.0,2058148.0
519,NZ_CP077603.1,1,1460653.0,1460708.0,1461434.0,1461452.0,1460629.0,1461451.0,S4_opa_3,1460722.0,1.0,S4,Neisseria meningitidis,FA1090_opa_1/122-263,92.908,141.0,10.0,0.0,2.0,142.0,1460830.0,1460970.0,4.7399999999999995e-52,206.0,1460670.0,1461424.0
520,NZ_CP077603.1,1,1278722.0,1278747.0,1279452.0,1279470.0,1278697.0,1279469.0,S4_opa_2,1278761.0,0.0,S4,Neisseria meningitidis,,,,,,,,,,,,,
521,NZ_CP077603.1,-1,1104369.0,1104449.0,1103646.0,1103664.0,1103647.0,1104474.0,S4_opa_1,1104355.0,0.0,S4,Neisseria meningitidis,,,,,,,,,,,,,
522,NZ_CP012394.1,1,1604044.0,1604080.0,1604791.0,1604809.0,1604020.0,1604808.0,WUE2121_opa_3,1604094.0,0.0,WUE2121,Neisseria meningitidis,,,,,,,,,,,,,
523,NZ_CP012394.1,1,1788624.0,1788664.0,1789396.0,1789414.0,1788600.0,1789413.0,WUE2121_opa_4,1788678.0,1.0,WUE2121,Neisseria meningitidis,,,,,,,,,,,,,
524,NZ_CP012394.1,-1,896097.0,896142.0,895368.0,895386.0,895369.0,896167.0,WUE2121_opa_1,896083.0,1.0,WUE2121,Neisseria meningitidis,,,,,,,,,,,,,
525,NZ_CP012394.1,-1,1433838.0,1433873.0,1433115.0,1433133.0,1433116.0,1433898.0,WUE2121_opa_2,1433824.0,0.0,WUE2121,Neisseria meningitidis,,,,,,,,,,,,,
526,NC_017512.1,-1,842098.0,842118.0,841360.0,841378.0,841361.0,842143.0,WUE2594_opa_1,842084.0,0.0,WUE2594,Neisseria meningitidis,FA1090_opa_1/122-263,95.07,142.0,7.0,0.0,1.0,142.0,841972.0,841831.0,1.31e-57,224.0,842132.0,841377.0
527,NC_017512.1,1,1750403.0,1750463.0,1751174.0,1751192.0,1750378.0,1751191.0,WUE2594_opa_4,1750477.0,1.0,WUE2594,Neisseria meningitidis,FA1090_opa_1/122-263,93.617,141.0,9.0,0.0,2.0,142.0,1750585.0,1750725.0,1.02e-53,211.0,1750425.0,1751179.0
528,NC_017512.1,1,1581414.0,1581449.0,1582172.0,1582190.0,1581389.0,1582189.0,WUE2594_opa_3,1581463.0,0.0,WUE2594,Neisseria meningitidis,,,,,,,,,,,,,
529,NC_017512.1,-1,1376713.0,1376748.0,1376005.0,1376023.0,1376006.0,1376773.0,WUE2594_opa_2,1376699.0,0.0,WUE2594,Neisseria meningitidis,,,,,,,,,,,,,
530,NZ_CP019894.1,-1,733513.0,733558.0,732829.0,732847.0,732830.0,733580.0,Y92-1009_opa_1,733499.0,1.0,Y92-1009,Neisseria lactamica,,,,,,,,,,,,,
531,NZ_CP019894.1,-1,1173301.0,1173337.0,1172614.0,1172632.0,1172615.0,1173363.0,Y92-1009_opa_2,1173287.0,0.0,Y92-1009,Neisseria lactamica,,,,,,,,,,,,,
532,NC_003116.1,1,1815269.0,1815309.0,1816032.0,1816050.0,1815244.0,1816049.0,Z2491_opa_2,1815323.0,0.0,Z2491,Neisseria meningitidis,FA1090_opa_1/122-263,93.617,141.0,9.0,0.0,2.0,142.0,1815431.0,1815571.0,1.02e-53,211.0,1815271.0,1816025.0
533,NC_003116.1,1,1985488.0,1985543.0,1986254.0,1986272.0,1985463.0,1986271.0,Z2491_opa_3,1985557.0,0.0,Z2491,Neisseria meningitidis,FA1090_opa_1/122-263,93.617,141.0,9.0,0.0,2.0,142.0,1985665.0,1985805.0,1.02e-53,211.0,1985505.0,1986259.0
534,NC_003116.1,-1,1600293.0,1600328.0,1599567.0,1599585.0,1599568.0,1600353.0,Z2491_opa_1,1600279.0,0.0,Z2491,Neisseria meningitidis,,,,,,,,,,,,,
535,NC_013016.1,-1,862938.0,863003.0,862203.0,862221.0,862204.0,863028.0,alpha14_opa_1,862924.0,0.0,alpha14,Neisseria meningitidis,FA1090_opa_1/122-263,95.745,141.0,6.0,0.0,2.0,142.0,862817.0,862677.0,1.01e-58,228.0,862977.0,862223.0
536,NC_013016.1,1,1552242.0,1552277.0,1552967.0,1552985.0,1552218.0,1552984.0,alpha14_opa_2,1552291.0,0.0,alpha14,Neisseria meningitidis,FA1090_opa_1/122-263,92.754,138.0,10.0,0.0,2.0,139.0,1552399.0,1552536.0,2.2e-50,200.0,1552239.0,1552990.0
537,NC_013016.1,1,1722341.0,1722406.0,1723096.0,1723114.0,1722317.0,1723113.0,alpha14_opa_3,1722420.0,0.0,alpha14,Neisseria meningitidis,FA1090_opa_1/122-263,92.754,138.0,10.0,0.0,2.0,139.0,1722528.0,1722665.0,2.2e-50,200.0,1722368.0,1723119.0
538,NC_017505.1,1,973627.0,973682.0,974390.0,974408.0,973605.0,974407.0,alpha710_opa_2,973696.0,0.0,alpha710,Neisseria meningitidis,,,,,,,,,,,,,
539,NC_017505.1,1,1519792.0,1519827.0,1520541.0,1520559.0,1519768.0,1520558.0,alpha710_opa_3,1519841.0,0.0,alpha710,Neisseria meningitidis,,,,,,,,,,,,,
540,NC_017505.1,1,1663766.0,1663806.0,1664511.0,1664529.0,1663742.0,1664528.0,alpha710_opa_4,1663820.0,1.0,alpha710,Neisseria meningitidis,,,,,,,,,,,,,
541,NC_017505.1,-1,458654.0,458689.0,457904.0,457922.0,457905.0,458713.0,alpha710_opa_1,458640.0,0.0,alpha710,Neisseria meningitidis,,,,,,,,,,,,,
