,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,id,n_terminus,in_frame,strain,species,query_accession,percent_identity,alignment_length,mismatches,gaps,query_start,query_end,subject_start,subject_end,evalue,bit_score,approx_start,approx_stop
371,NZ_CP016654.1,1,1731879.0,1731939.0,1732644.0,1732662.0,1731854.0,1732661.0,M22811_opa_3,1731953.0,1.0,M22811,Neisseria meningitidis,FA1090_opa_1/598-732,89.744,117.0,12.0,0.0,19.0,135.0,1732545.0,1732661.0,2.1200000000000002e-35,150.0,1731905.0,1732661.0
372,NZ_CP016654.1,1,1903189.0,1903224.0,1903941.0,1903959.0,1903164.0,1903958.0,M22811_opa_4,1903238.0,0.0,M22811,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1903842.0,1903958.0,4.5800000000000004e-32,139.0,1903202.0,1903958.0
373,NZ_CP031332.1,-1,1137134.0,1137174.0,1136414.0,1136432.0,1136415.0,1137199.0,M22814_opa_1,1137120.0,0.0,M22814,Neisseria meningitidis,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,1136517.0,1136416.0,9.85e-34,145.0,1137157.0,1136416.0
374,NZ_CP031332.1,-1,1310194.0,1310239.0,1309468.0,1309486.0,1309469.0,1310264.0,M22814_opa_2,1310180.0,1.0,M22814,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1309571.0,1309470.0,2.13e-30,134.0,1310211.0,1309470.0
375,NZ_CP031332.1,-1,2120248.0,2120328.0,2119519.0,2119537.0,2119520.0,2120353.0,M22814_opa_3,2120234.0,0.0,M22814,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,2119622.0,2119521.0,4.5800000000000004e-32,139.0,2120262.0,2119521.0
376,NZ_CP016646.1,1,129554.0,129599.0,130316.0,130334.0,129529.0,130333.0,M22819_opa_1,129613.0,1.0,M22819,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,130217.0,130333.0,4.5800000000000004e-32,139.0,129577.0,130333.0
377,NZ_CP016646.1,-1,1418428.0,1418478.0,1417690.0,1417708.0,1417691.0,1418503.0,M22819_opa_2,1418414.0,0.0,M22819,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1417793.0,1417692.0,2.13e-30,134.0,1418433.0,1417692.0
378,NZ_CP016646.1,-1,1959142.0,1959192.0,1958404.0,1958422.0,1958405.0,1959217.0,M22819_opa_3,1959128.0,0.0,M22819,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1958507.0,1958406.0,2.13e-30,134.0,1959147.0,1958406.0
379,NZ_CP016646.1,1,2131890.0,2131990.0,2132695.0,2132713.0,2131865.0,2132712.0,M22819_opa_4,2132004.0,0.0,M22819,Neisseria meningitidis,FA1090_opa_1/598-732,89.744,117.0,12.0,0.0,19.0,135.0,2132596.0,2132712.0,2.1200000000000002e-35,150.0,2131956.0,2132712.0
380,NZ_CP016680.1,-1,52152.0,52197.0,51429.0,51447.0,51430.0,52222.0,M22822_opa_1,52138.0,1.0,M22822,Neisseria meningitidis,FA1090_opa_1/598-732,93.137,102.0,7.0,0.0,34.0,135.0,51532.0,51431.0,2.1200000000000002e-35,150.0,52172.0,51431.0
381,NZ_CP016680.1,1,226137.0,226212.0,226932.0,226950.0,226112.0,226949.0,M22822_opa_2,226226.0,1.0,M22822,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,226833.0,226949.0,2.13e-30,134.0,226193.0,226949.0
382,NZ_CP016680.1,1,765011.0,765046.0,765766.0,765784.0,764986.0,765783.0,M22822_opa_3,765060.0,0.0,M22822,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,765667.0,765783.0,2.13e-30,134.0,765027.0,765783.0
383,NZ_CP016680.1,-1,2053848.0,2053903.0,2053110.0,2053128.0,2053111.0,2053928.0,M22822_opa_4,2053834.0,0.0,M22822,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,2053213.0,2053112.0,2.13e-30,134.0,2053853.0,2053112.0
384,NZ_CP016672.1,-1,755775.0,755820.0,755037.0,755055.0,755038.0,755845.0,M22828_opa_1,755761.0,1.0,M22828,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,755140.0,755039.0,2.13e-30,134.0,755780.0,755039.0
385,NZ_CP016672.1,-1,927129.0,927184.0,926406.0,926424.0,926407.0,927209.0,M22828_opa_2,927115.0,0.0,M22828,Neisseria meningitidis,FA1090_opa_1/598-732,93.137,102.0,7.0,0.0,34.0,135.0,926509.0,926408.0,2.1200000000000002e-35,150.0,927149.0,926408.0
386,NZ_CP016672.1,1,1101048.0,1101098.0,1101818.0,1101836.0,1101023.0,1101835.0,M22828_opa_3,1101112.0,0.0,M22828,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1101719.0,1101835.0,2.13e-30,134.0,1101079.0,1101835.0
387,NZ_CP016672.1,1,1639921.0,1639966.0,1640686.0,1640704.0,1639896.0,1640703.0,M22828_opa_4,1639980.0,1.0,M22828,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1640587.0,1640703.0,2.13e-30,134.0,1639947.0,1640703.0
388,NZ_CP031324.1,1,169504.0,169554.0,170283.0,170301.0,169480.0,170300.0,M23347_opa_1,169568.0,0.0,M23347,Neisseria meningitidis,FA1090_opa_1/598-732,88.889,117.0,13.0,0.0,19.0,135.0,170184.0,170300.0,9.85e-34,145.0,169544.0,170300.0
389,NZ_CP031324.1,-1,1497916.0,1497961.0,1497193.0,1497211.0,1497194.0,1497985.0,M23347_opa_2,1497902.0,0.0,M23347,Neisseria meningitidis,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,1497296.0,1497195.0,9.85e-34,145.0,1497936.0,1497195.0
390,NZ_CP031324.1,-1,2039648.0,2039713.0,2038925.0,2038943.0,2038926.0,2039737.0,M23347_opa_3,2039634.0,0.0,M23347,Neisseria meningitidis,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,2039028.0,2038927.0,9.85e-34,145.0,2039668.0,2038927.0
391,NZ_CP031324.1,1,2225582.0,2225622.0,2226327.0,2226345.0,2225558.0,2226344.0,M23347_opa_4,2225636.0,1.0,M23347,Neisseria meningitidis,,,,,,,,,,,,,
392,NZ_CP016662.1,-1,1285648.0,1285688.0,1284901.0,1284919.0,1284902.0,1285712.0,M23413_opa_1,1285634.0,1.0,M23413,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,1285005.0,1284903.0,5.93e-31,135.0,1285645.0,1284903.0
393,NZ_CP016662.1,-1,1465878.0,1465923.0,1465155.0,1465173.0,1465156.0,1465947.0,M23413_opa_2,1465864.0,0.0,M23413,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1465258.0,1465157.0,9.920000000000001e-29,128.0,1465898.0,1465157.0
394,NZ_CP016662.1,1,1636794.0,1636844.0,1637549.0,1637567.0,1636757.0,1637566.0,M23413_opa_3,1636765.0,0.0,M23413,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1637450.0,1637566.0,9.920000000000001e-29,128.0,1636810.0,1637566.0
395,NZ_CP016662.1,1,2138485.0,2138500.0,2139214.0,2139232.0,2138461.0,2139231.0,M23413_opa_4,2138514.0,0.0,M23413,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,2139115.0,2139231.0,2.13e-30,134.0,2138475.0,2139231.0
396,NZ_CP016682.1,-1,858148.0,858233.0,857413.0,857431.0,857414.0,858258.0,M24705_opa_1,858134.0,0.0,M24705,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,857516.0,857415.0,4.5800000000000004e-32,139.0,858156.0,857415.0
397,NZ_CP016682.1,-1,1030590.0,1030630.0,1029867.0,1029885.0,1029868.0,1030655.0,M24705_opa_2,1030576.0,0.0,M24705,Neisseria meningitidis,FA1090_opa_1/598-732,93.137,102.0,7.0,0.0,34.0,135.0,1029970.0,1029869.0,2.1200000000000002e-35,150.0,1030610.0,1029869.0
398,NZ_CP016682.1,1,1204580.0,1204675.0,1205395.0,1205413.0,1204555.0,1205412.0,M24705_opa_3,1204689.0,0.0,M24705,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1205296.0,1205412.0,2.13e-30,134.0,1204656.0,1205412.0
399,NZ_CP016682.1,1,1745261.0,1745306.0,1746026.0,1746044.0,1745236.0,1746043.0,M24705_opa_4,1745320.0,1.0,M24705,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1745927.0,1746043.0,2.13e-30,134.0,1745287.0,1746043.0
400,NZ_CP016658.1,1,125818.0,125833.0,126547.0,126565.0,125794.0,126564.0,M24730_opa_1,125847.0,0.0,M24730,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,126448.0,126564.0,2.13e-30,134.0,125808.0,126564.0
401,NZ_CP016658.1,-1,1446582.0,1446637.0,1445835.0,1445853.0,1445836.0,1446661.0,M24730_opa_2,1446568.0,1.0,M24730,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,1445939.0,1445837.0,5.93e-31,135.0,1446579.0,1445837.0
402,NZ_CP016658.1,-1,1626098.0,1626128.0,1625375.0,1625393.0,1625376.0,1626152.0,M24730_opa_3,1626084.0,0.0,M24730,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1625478.0,1625377.0,9.920000000000001e-29,128.0,1626118.0,1625377.0
403,NZ_CP016658.1,1,1799172.0,1799535.0,1800240.0,1800258.0,1799135.0,1800257.0,M24730_opa_4,1799143.0,0.0,M24730,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1800141.0,1800257.0,9.920000000000001e-29,128.0,1799501.0,1800257.0
404,NZ_CP016664.1,-1,188463.0,188558.0,187731.0,187749.0,187732.0,188583.0,M25070_opa_1,188449.0,0.0,M25070,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,187834.0,187733.0,2.13e-30,134.0,188474.0,187733.0
405,NZ_CP016664.1,1,359444.0,359484.0,360189.0,360207.0,359419.0,360206.0,M25070_opa_2,359498.0,0.0,M25070,Neisseria meningitidis,FA1090_opa_1/598-732,89.744,117.0,12.0,0.0,19.0,135.0,360090.0,360206.0,2.1200000000000002e-35,150.0,359450.0,360206.0
406,NZ_CP016664.1,1,539697.0,539742.0,540471.0,540489.0,539673.0,540488.0,M25070_opa_3,539756.0,0.0,M25070,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,540386.0,540488.0,5.93e-31,135.0,539746.0,540488.0
407,NZ_CP016664.1,-1,1854755.0,1854770.0,1854023.0,1854041.0,1854024.0,1854794.0,M25070_opa_4,1854741.0,0.0,M25070,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1854126.0,1854025.0,2.13e-30,134.0,1854766.0,1854025.0
408,NZ_CP016885.1,-1,318380.0,318485.0,317657.0,317675.0,317658.0,318510.0,M25073_opa_1,318366.0,1.0,M25073,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,317760.0,317659.0,9.920000000000001e-29,128.0,318400.0,317659.0
409,NZ_CP016885.1,1,489127.0,489172.0,489877.0,489895.0,489103.0,489894.0,M25073_opa_2,489186.0,0.0,M25073,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,489778.0,489894.0,9.920000000000001e-29,128.0,489138.0,489894.0
410,NZ_CP016885.1,1,669405.0,669455.0,670184.0,670202.0,669381.0,670201.0,M25073_opa_3,669469.0,0.0,M25073,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,670099.0,670201.0,5.93e-31,135.0,669459.0,670201.0
411,NZ_CP016885.1,-1,1988348.0,1988363.0,1987616.0,1987634.0,1987617.0,1988387.0,M25073_opa_4,1988334.0,0.0,M25073,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1987719.0,1987618.0,2.13e-30,134.0,1988359.0,1987618.0
412,NZ_CP016886.1,-1,317720.0,317825.0,316997.0,317015.0,316998.0,317850.0,M25074_opa_1,317706.0,1.0,M25074,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,317100.0,316999.0,9.920000000000001e-29,128.0,317740.0,316999.0
413,NZ_CP016886.1,1,488468.0,488513.0,489218.0,489236.0,488444.0,489235.0,M25074_opa_2,488527.0,0.0,M25074,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,489119.0,489235.0,9.920000000000001e-29,128.0,488479.0,489235.0
414,NZ_CP016886.1,1,668746.0,668796.0,669525.0,669543.0,668722.0,669542.0,M25074_opa_3,668810.0,0.0,M25074,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,669440.0,669542.0,5.93e-31,135.0,668800.0,669542.0
415,NZ_CP016886.1,-1,1987697.0,1987712.0,1986965.0,1986983.0,1986966.0,1987736.0,M25074_opa_4,1987683.0,0.0,M25074,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1987068.0,1986967.0,2.13e-30,134.0,1987708.0,1986967.0
416,NZ_CP016670.1,-1,752201.0,752231.0,751454.0,751472.0,751455.0,752255.0,M25087_opa_1,752187.0,0.0,M25087,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,751558.0,751456.0,5.93e-31,135.0,752198.0,751456.0
417,NZ_CP016670.1,-1,932449.0,932514.0,931720.0,931738.0,931721.0,932538.0,M25087_opa_2,932435.0,0.0,M25087,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,931823.0,931722.0,9.920000000000001e-29,128.0,932463.0,931722.0
418,NZ_CP016670.1,1,1103383.0,1103463.0,1104177.0,1104195.0,1103346.0,1104194.0,M25087_opa_3,1103354.0,0.0,M25087,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1104078.0,1104194.0,2.13e-30,134.0,1103438.0,1104194.0
419,NZ_CP016670.1,1,1605159.0,1605174.0,1605888.0,1605906.0,1605135.0,1605905.0,M25087_opa_4,1605188.0,0.0,M25087,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1605789.0,1605905.0,2.13e-30,134.0,1605149.0,1605905.0
420,NZ_CP016678.1,-1,996425.0,996490.0,995693.0,995711.0,995694.0,996514.0,M25419_opa_1,996411.0,0.0,M25419,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,995796.0,995695.0,2.13e-30,134.0,996436.0,995695.0
421,NZ_CP016678.1,-1,1512043.0,1512108.0,1511317.0,1511335.0,1511318.0,1512133.0,M25419_opa_2,1512029.0,0.0,M25419,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1511420.0,1511319.0,9.920000000000001e-29,128.0,1512060.0,1511319.0
422,NZ_CP016678.1,1,1682356.0,1682396.0,1683104.0,1683122.0,1682331.0,1683121.0,M25419_opa_3,1682410.0,0.0,M25419,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1683005.0,1683121.0,2.13e-30,134.0,1682365.0,1683121.0
423,NZ_CP016678.1,1,1854601.0,1854641.0,1855364.0,1855382.0,1854577.0,1855381.0,M25419_opa_4,1854655.0,1.0,M25419,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1855265.0,1855381.0,2.13e-30,134.0,1854625.0,1855381.0
424,NZ_CP016661.1,-1,850619.0,850649.0,849872.0,849890.0,849873.0,850673.0,M25438_opa_1,850605.0,0.0,M25438,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,849976.0,849874.0,5.93e-31,135.0,850616.0,849874.0
425,NZ_CP016661.1,-1,1031945.0,1031990.0,1031222.0,1031240.0,1031223.0,1032014.0,M25438_opa_2,1031931.0,0.0,M25438,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1031325.0,1031224.0,9.920000000000001e-29,128.0,1031965.0,1031224.0
426,NZ_CP016661.1,1,1202860.0,1202915.0,1203620.0,1203638.0,1202823.0,1203637.0,M25438_opa_3,1202831.0,0.0,M25438,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1203521.0,1203637.0,9.920000000000001e-29,128.0,1202881.0,1203637.0
427,NZ_CP016661.1,1,1704667.0,1704682.0,1705396.0,1705414.0,1704643.0,1705413.0,M25438_opa_4,1704696.0,0.0,M25438,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1705297.0,1705413.0,2.13e-30,134.0,1704657.0,1705413.0
428,NZ_CP016677.1,-1,975013.0,975028.0,974281.0,974299.0,974282.0,975052.0,M25456_opa_1,974999.0,0.0,M25456,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,974384.0,974283.0,2.13e-30,134.0,975024.0,974283.0
429,NZ_CP016677.1,-1,1476714.0,1476784.0,1475991.0,1476009.0,1475992.0,1476809.0,M25456_opa_2,1476700.0,0.0,M25456,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1476094.0,1475993.0,9.920000000000001e-29,128.0,1476734.0,1475993.0
430,NZ_CP016677.1,1,1647645.0,1647695.0,1648400.0,1648418.0,1647621.0,1648417.0,M25456_opa_3,1647709.0,0.0,M25456,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1648301.0,1648417.0,9.920000000000001e-29,128.0,1647661.0,1648417.0
431,NZ_CP016677.1,1,1827910.0,1827950.0,1828679.0,1828697.0,1827886.0,1828696.0,M25456_opa_4,1827964.0,1.0,M25456,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,1828594.0,1828696.0,5.93e-31,135.0,1827954.0,1828696.0
432,NZ_CP016673.1,1,84795.0,84845.0,85550.0,85568.0,84771.0,85567.0,M25459_opa_1,84859.0,0.0,M25459,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,85451.0,85567.0,9.920000000000001e-29,128.0,84811.0,85567.0
433,NZ_CP016673.1,1,265060.0,265100.0,265829.0,265847.0,265036.0,265846.0,M25459_opa_2,265114.0,1.0,M25459,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,265744.0,265846.0,5.93e-31,135.0,265104.0,265846.0
434,NZ_CP016673.1,-1,1585282.0,1585297.0,1584550.0,1584568.0,1584551.0,1585321.0,M25459_opa_3,1585268.0,0.0,M25459,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1584653.0,1584552.0,2.13e-30,134.0,1585293.0,1584552.0
435,NZ_CP016673.1,-1,2086974.0,2087049.0,2086251.0,2086269.0,2086252.0,2087074.0,M25459_opa_4,2086960.0,1.0,M25459,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,2086354.0,2086253.0,9.920000000000001e-29,128.0,2086994.0,2086253.0
436,NZ_CP016666.1,-1,601587.0,601622.0,600840.0,600858.0,600841.0,601646.0,M25462_opa_1,601573.0,0.0,M25462,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,600944.0,600842.0,5.93e-31,135.0,601584.0,600842.0
437,NZ_CP016666.1,-1,781837.0,781887.0,781114.0,781132.0,781115.0,781911.0,M25462_opa_2,781823.0,0.0,M25462,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,781217.0,781116.0,9.920000000000001e-29,128.0,781857.0,781116.0
438,NZ_CP016666.1,1,952748.0,952813.0,953518.0,953536.0,952711.0,953535.0,M25462_opa_3,952719.0,0.0,M25462,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,953419.0,953535.0,9.920000000000001e-29,128.0,952779.0,953535.0
439,NZ_CP016666.1,1,1454514.0,1454529.0,1455243.0,1455261.0,1454490.0,1455260.0,M25462_opa_4,1454543.0,0.0,M25462,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1455144.0,1455260.0,2.13e-30,134.0,1454504.0,1455260.0
440,NZ_CP016668.1,-1,451405.0,451420.0,450673.0,450691.0,450674.0,451444.0,M25472_opa_1,451391.0,0.0,M25472,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,450776.0,450675.0,2.13e-30,134.0,451416.0,450675.0
441,NZ_CP016668.1,-1,953095.0,953155.0,952366.0,952384.0,952367.0,953179.0,M25472_opa_2,953081.0,0.0,M25472,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,952469.0,952368.0,9.920000000000001e-29,128.0,953109.0,952368.0
442,NZ_CP016668.1,1,1125122.0,1125182.0,1125893.0,1125911.0,1125098.0,1125910.0,M25472_opa_3,1125196.0,0.0,M25472,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1125794.0,1125910.0,9.920000000000001e-29,128.0,1125154.0,1125910.0
443,NZ_CP016668.1,1,1305400.0,1305430.0,1306159.0,1306177.0,1305376.0,1306176.0,M25472_opa_4,1305444.0,0.0,M25472,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,1306074.0,1306176.0,5.93e-31,135.0,1305434.0,1306176.0
444,NZ_CP016651.1,-1,580779.0,580819.0,580032.0,580050.0,580033.0,580843.0,M25474_opa_1,580765.0,1.0,M25474,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,580136.0,580034.0,5.93e-31,135.0,580776.0,580034.0
445,NZ_CP016651.1,-1,761032.0,761067.0,760309.0,760327.0,760310.0,761091.0,M25474_opa_2,761018.0,0.0,M25474,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,760412.0,760311.0,9.920000000000001e-29,128.0,761052.0,760311.0
446,NZ_CP016651.1,1,931925.0,932050.0,932755.0,932773.0,931888.0,932772.0,M25474_opa_3,931896.0,0.0,M25474,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,932656.0,932772.0,9.920000000000001e-29,128.0,932016.0,932772.0
447,NZ_CP016651.1,1,1433745.0,1433760.0,1434474.0,1434492.0,1433721.0,1434491.0,M25474_opa_4,1433774.0,0.0,M25474,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1434375.0,1434491.0,2.13e-30,134.0,1433735.0,1434491.0
448,NZ_CP016676.1,1,25981.0,26071.0,26785.0,26803.0,25944.0,26802.0,M25476_opa_1,25952.0,0.0,M25476,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,26686.0,26802.0,2.13e-30,134.0,26046.0,26802.0
449,NZ_CP016676.1,1,527757.0,527772.0,528486.0,528504.0,527733.0,528503.0,M25476_opa_2,527786.0,0.0,M25476,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,528387.0,528503.0,2.13e-30,134.0,527747.0,528503.0
450,NZ_CP016676.1,-1,1842982.0,1843017.0,1842235.0,1842253.0,1842236.0,1843041.0,M25476_opa_3,1842968.0,0.0,M25476,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,1842339.0,1842237.0,5.93e-31,135.0,1842979.0,1842237.0
451,NZ_CP016676.1,-1,2023235.0,2023295.0,2022506.0,2022524.0,2022507.0,2023319.0,M25476_opa_4,2023221.0,0.0,M25476,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,2022609.0,2022508.0,9.920000000000001e-29,128.0,2023249.0,2022508.0
452,NZ_CP031335.1,1,117501.0,117541.0,118252.0,118270.0,117477.0,118269.0,M25964_opa_1,117555.0,1.0,M25964,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,118153.0,118269.0,4.5800000000000004e-32,139.0,117513.0,118269.0
453,NZ_CP031335.1,-1,1625918.0,1625963.0,1625189.0,1625207.0,1625190.0,1625988.0,M25964_opa_3,1625904.0,1.0,M25964,Neisseria meningitidis,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,1625292.0,1625191.0,9.85e-34,145.0,1625932.0,1625191.0
454,NZ_CP031335.1,-1,2127936.0,2128021.0,2127213.0,2127231.0,2127214.0,2128046.0,M25964_opa_4,2127922.0,0.0,M25964,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,2127316.0,2127215.0,9.920000000000001e-29,128.0,2127956.0,2127215.0
455,NZ_CP031335.1,-1,301843.0,301873.0,301117.0,301135.0,301118.0,301897.0,M25964_opa_2,301829.0,0.0,M25964,Neisseria meningitidis,,,,,,,,,,,,,
456,,-1,,,,,,,,,,M26263,,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,447023.0,446922.0,9.85e-34,145.0,447663.0,446922.0
457,NZ_CP031331.1,-1,956889.0,956929.0,956166.0,956184.0,956167.0,956954.0,M26263_opa_1,956875.0,0.0,M26263,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,956269.0,956168.0,9.920000000000001e-29,128.0,956909.0,956168.0
458,NZ_CP031331.1,1,1130438.0,1130473.0,1131184.0,1131202.0,1130414.0,1131201.0,M26263_opa_2,1130487.0,0.0,M26263,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1131085.0,1131201.0,4.5800000000000004e-32,139.0,1130445.0,1131201.0
459,NZ_CP031331.1,1,1312363.0,1312403.0,1313129.0,1313147.0,1312339.0,1313146.0,M26263_opa_3,1312417.0,1.0,M26263,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1313030.0,1313146.0,4.5800000000000004e-32,139.0,1312390.0,1313146.0
460,,-1,,,,,,,,,,M26417,,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,987039.0,986938.0,9.85e-34,145.0,987679.0,986938.0
