,chromosome_metadata,strand,start_cr,stop_cr,start_term,stop_term,start_metadata,stop,n_terminus,id,in_frame,lcb_num,ref_lcb_start,ref_lcb_stop,ref_lcb_strand,query_lcb_start,query_lcb_stop,query_lcb_strand,length_ratio,start_reordered,start_reordered_flipped,strand_flipped,strain,locus,chromosome_prokka,gene,locus_tag,source,start_prokka,end
80,NZ_CP106769.1,-1,1890751.0,1890826.0,1889998.0,1890016.0,1889999.0,1890850.0,1890737.0,10524_opa_9,0.0,0.0,1.0,2155339.0,1.0,1.0,2207788.0,1.0,0.9762436321982148,1845100.0,1845100.0,-1.0,10524,J,gnl|X|10524_1,piiC_10,10524_01939,prokka,1889999.0,1890707.0
81,NZ_CP106769.1,-1,2095769.0,2095820.0,2095018.0,2095036.0,2095019.0,2095845.0,2095755.0,10524_opa_10,1.0,0.0,1.0,2155339.0,1.0,1.0,2207788.0,1.0,0.9762436321982148,2045249.0,2045249.0,-1.0,10524,K,gnl|X|10524_1,piiC_11,10524_02145,prokka,2095019.0,2095751.0
82,NZ_CP106821.1,-1,75465.0,75540.0,74742.0,74760.0,74743.0,75564.0,75451.0,10529_opa_1,0.0,0.0,1.0,1069985.0,1.0,1.0,1132188.0,1.0,0.9450594292285638,70637.0,70637.0,-1.0,10529,A,gnl|X|10529_1,piiC_2,10529_00066,prokka,74743.0,75421.0
83,NZ_CP106821.1,1,987749.0,987789.0,988521.0,988539.0,987723.0,988538.0,987803.0,10529_opa_2,0.0,0.0,1.0,1069985.0,1.0,1.0,1132188.0,1.0,0.9450594292285638,933457.0,933457.0,1.0,10529,C,gnl|X|10529_1,piiC_3,10529_01010,prokka,987833.0,988538.0
84,NZ_CP106821.1,-1,1065602.0,1065667.0,1064869.0,1064887.0,1064870.0,1065692.0,1065588.0,10529_opa_3,0.0,0.0,1.0,1069985.0,1.0,1.0,1132188.0,1.0,0.9450594292285638,1006365.0,1006365.0,-1.0,10529,D,gnl|X|10529_1,piiC_4,10529_01092,prokka,1064870.0,1065191.0
85,NZ_CP106821.1,1,1100323.0,1100333.0,1101041.0,1101059.0,1100298.0,1101058.0,1100347.0,10529_opa_4,0.0,0.0,1.0,1069985.0,1.0,1.0,1132188.0,1.0,0.9450594292285638,1039847.0,1039847.0,1.0,10529,E,gnl|X|10529_1,piiC_6,10529_01133,prokka,1100377.0,1101058.0
86,NZ_CP106821.1,1,1293812.0,1293852.0,1294563.0,1294581.0,1293787.0,1294580.0,1293866.0,10529_opa_5,0.0,3.0,1220951.0,2155339.0,1.0,1283159.0,2211604.0,1.0,1.0064010253703777,1231647.0,1231647.0,1.0,10529,F,gnl|X|10529_1,piiC_7,10529_01346,prokka,1293896.0,1294580.0
87,NZ_CP106821.1,-1,1493259.0,1493304.0,1492500.0,1492518.0,1492501.0,1493328.0,1493245.0,10529_opa_6,0.0,3.0,1220951.0,2155339.0,1.0,1283159.0,2211604.0,1.0,1.0064010253703777,1431633.0,1431633.0,-1.0,10529,G,gnl|X|10529_1,piiC_8,10529_01536,prokka,1492501.0,1493215.0
88,NZ_CP106821.1,1,1546809.0,1546874.0,1547609.0,1547627.0,1546784.0,1547626.0,1546888.0,10529_opa_7,0.0,3.0,1220951.0,2155339.0,1.0,1283159.0,2211604.0,1.0,1.0064010253703777,1486263.0,1486263.0,1.0,10529,H,gnl|X|10529_1,piiC_9,10529_01591,prokka,1546918.0,1547626.0
89,NZ_CP106821.1,1,1596316.0,1596326.0,1597067.0,1597085.0,1596291.0,1597084.0,1596340.0,10529_opa_8,0.0,3.0,1220951.0,2155339.0,1.0,1283159.0,2211604.0,1.0,1.0064010253703777,1536087.0,1536087.0,1.0,10529,I,gnl|X|10529_1,piiC_10,10529_01636,prokka,1596370.0,1597084.0
90,NZ_CP106821.1,-1,1895507.0,1895562.0,1894753.0,1894771.0,1894754.0,1895586.0,1895494.0,10529_opa_9,0.0,3.0,1220951.0,2155339.0,1.0,1283159.0,2211604.0,1.0,1.0064010253703777,1836461.0,1836461.0,-1.0,10529,J,gnl|X|10529_1,piiC_11,10529_01962,prokka,1894754.0,1895465.0
91,NZ_CP106821.1,-1,2101043.0,2101108.0,2100296.0,2100314.0,2100297.0,2101133.0,2101029.0,10529_opa_10,0.0,3.0,1220951.0,2155339.0,1.0,1283159.0,2211604.0,1.0,1.0064010253703777,2043320.0,2043320.0,-1.0,10529,K,gnl|X|10529_1,piiC_12,10529_02167,prokka,2100297.0,2100999.0
92,NZ_CP106811.1,-1,75916.0,75951.0,75193.0,75211.0,75194.0,75976.0,75902.0,10531_opa_1,0.0,0.0,1.0,470301.0,1.0,1.0,474330.0,1.0,0.9915058956968686,74555.0,74555.0,-1.0,10531,A,gnl|X|10531_1,piiC_2,10531_00064,prokka,75194.0,75872.0
93,NZ_CP106811.1,-1,502683.0,502693.0,501957.0,501975.0,501958.0,502718.0,502669.0,10531_opa_2,0.0,1.0,470304.0,1064572.0,1.0,474335.0,1129818.0,-1.0,0.9066108503195354,495347.0,1039529.0,1.0,10531,E,gnl|X|10531_1,piiC_3,10531_00524,prokka,501958.0,502639.0
94,NZ_CP106811.1,1,537355.0,537435.0,538149.0,538167.0,537330.0,538166.0,537449.0,10531_opa_3,0.0,1.0,470304.0,1064572.0,1.0,474335.0,1129818.0,-1.0,0.9066108503195354,527416.0,1007460.0,-1.0,10531,D,gnl|X|10531_1,piiC_4,10531_00562,prokka,537479.0,538166.0
95,NZ_CP106811.1,-1,615478.0,615488.0,614725.0,614743.0,614726.0,615513.0,615464.0,10531_opa_4,0.0,1.0,470304.0,1064572.0,1.0,474335.0,1129818.0,-1.0,0.9066108503195354,597584.0,937292.0,1.0,10531,C,gnl|X|10531_1,piiC_5,10531_00644,prokka,614726.0,615434.0
96,NZ_CP106811.1,1,1296317.0,1296357.0,1297068.0,1297086.0,1296292.0,1297085.0,1296371.0,10531_opa_5,0.0,2.0,1085361.0,2155339.0,1.0,1149815.0,2214951.0,1.0,1.0045458983641526,1232504.0,1232504.0,1.0,10531,F,gnl|X|10531_1,piiC_6,10531_01332,prokka,1296401.0,1297085.0
97,NZ_CP106811.1,-1,1495807.0,1495822.0,1495048.0,1495066.0,1495049.0,1495846.0,1495793.0,10531_opa_6,0.0,2.0,1085361.0,2155339.0,1.0,1149815.0,2214951.0,1.0,1.0045458983641526,1432164.0,1432164.0,-1.0,10531,G,gnl|X|10531_1,piiC_7,10531_01523,prokka,1495049.0,1495763.0
98,NZ_CP106811.1,1,1549308.0,1549363.0,1550092.0,1550110.0,1549283.0,1550109.0,1549377.0,10531_opa_7,0.0,2.0,1085361.0,2155339.0,1.0,1149815.0,2214951.0,1.0,1.0045458983641526,1486645.0,1486645.0,1.0,10531,H,gnl|X|10531_1,piiC_8,10531_01576,prokka,1549407.0,1550109.0
99,NZ_CP106811.1,1,1598793.0,1598848.0,1599589.0,1599607.0,1598768.0,1599606.0,1598862.0,10531_opa_8,0.0,2.0,1085361.0,2155339.0,1.0,1149815.0,2214951.0,1.0,1.0045458983641526,1536355.0,1536355.0,1.0,10531,I,gnl|X|10531_1,piiC_9,10531_01621,prokka,1598892.0,1599606.0
100,NZ_CP106811.1,-1,1898199.0,1898229.0,1897437.0,1897455.0,1897438.0,1898253.0,1898185.0,10531_opa_9,0.0,2.0,1085361.0,2155339.0,1.0,1149815.0,2214951.0,1.0,1.0045458983641526,1836383.0,1836383.0,-1.0,10531,J,gnl|X|10531_1,piiC_10,10531_01949,prokka,1897438.0,1898155.0
101,NZ_CP106811.1,-1,2103182.0,2103232.0,2102423.0,2102441.0,2102424.0,2103257.0,2103168.0,10531_opa_10,0.0,2.0,1085361.0,2155339.0,1.0,1149815.0,2214951.0,1.0,1.0045458983641526,2042300.0,2042300.0,-1.0,10531,K,gnl|X|10531_1,piiC_11,10531_02157,prokka,2102424.0,2103138.0
102,NZ_CP098505.2,-1,70244.0,70294.0,69494.0,69512.0,69495.0,70319.0,70230.0,10536_opa_1,0.0,0.0,1.0,187800.0,1.0,1.0,186957.0,1.0,1.0045090823509275,69808.0,69808.0,-1.0,10536,A,gnl|X|10536_1,piiC_1,10536_00062,prokka,69495.0,70200.0
103,NZ_CP098505.2,-1,75585.0,75625.0,74847.0,74865.0,74848.0,75650.0,75571.0,10536_opa_2,0.0,0.0,1.0,187800.0,1.0,1.0,186957.0,1.0,1.0045090823509275,75185.0,75185.0,-1.0,10536,B,gnl|X|10536_1,piiC_2,10536_00065,prokka,74848.0,75541.0
104,NZ_CP098505.2,-1,568406.0,568416.0,567650.0,567668.0,567651.0,568441.0,568392.0,10536_opa_3,0.0,2.0,468526.0,1067341.0,1.0,537306.0,1201693.0,-1.0,0.9013045107745936,495876.0,1039991.0,1.0,10536,E,gnl|X|10536_1,piiC_3,10536_00584,prokka,567651.0,568362.0
105,NZ_CP098505.2,1,609108.0,609188.0,609905.0,609923.0,609083.0,609922.0,609202.0,10536_opa_4,0.0,2.0,468526.0,1067341.0,1.0,537306.0,1201693.0,-1.0,0.9013045107745936,533219.0,1002648.0,-1.0,10536,D,gnl|X|10536_1,piiC_4,10536_00631,prokka,609232.0,609922.0
106,NZ_CP098505.2,-1,686982.0,687032.0,686220.0,686238.0,686221.0,687057.0,686968.0,10536_opa_5,0.0,2.0,468526.0,1067341.0,1.0,537306.0,1201693.0,-1.0,0.9013045107745936,602744.0,933123.0,1.0,10536,C,gnl|X|10536_1,piiC_5,10536_00713,prokka,686221.0,686938.0
107,NZ_CP098505.2,1,1232993.0,1233043.0,1233787.0,1233805.0,1232968.0,1233804.0,1233057.0,10536_opa_6,0.0,6.0,1222812.0,1591355.0,1.0,1223695.0,1597300.0,1.0,0.986450930795894,1231959.0,1231959.0,1.0,10536,F,gnl|X|10536_1,piiC_6,10536_01278,prokka,1233087.0,1233804.0
108,NZ_CP098505.2,-1,1431962.0,1432037.0,1431239.0,1431257.0,1431240.0,1432061.0,1431948.0,10536_opa_7,0.0,6.0,1222812.0,1591355.0,1.0,1223695.0,1597300.0,1.0,0.986450930795894,1427545.0,1427545.0,-1.0,10536,G,gnl|X|10536_1,piiC_7,10536_01474,prokka,1431240.0,1431918.0
109,NZ_CP098505.2,1,1487625.0,1487665.0,1488403.0,1488421.0,1487600.0,1488420.0,1487679.0,10536_opa_8,0.0,6.0,1222812.0,1591355.0,1.0,1223695.0,1597300.0,1.0,0.986450930795894,1483141.0,1483141.0,1.0,10536,H,gnl|X|10536_1,piiC_8,10536_01527,prokka,1487709.0,1488420.0
110,NZ_CP098505.2,1,1537112.0,1537142.0,1537889.0,1537907.0,1537089.0,1537906.0,1537156.0,10536_opa_9,0.0,6.0,1222812.0,1591355.0,1.0,1223695.0,1597300.0,1.0,0.986450930795894,1531960.0,1531960.0,1.0,10536,I,gnl|X|10536_1,piiC_9,10536_01572,prokka,1537186.0,1537906.0
111,NZ_CP098505.2,1,1791936.0,1791986.0,1792724.0,1792742.0,1791911.0,1792741.0,1792000.0,10536_opa_10,0.0,9.0,1717260.0,2044876.0,1.0,1788764.0,2118683.0,-1.0,0.9930194987254448,1720385.0,2041751.0,-1.0,10536,K,gnl|X|10536_1,piiC_10,10536_01862,prokka,1792030.0,1792741.0
112,NZ_CP098505.2,1,2003641.0,2003716.0,2004451.0,2004469.0,2003617.0,2004468.0,2003730.0,10536_opa_11,0.0,9.0,1717260.0,2044876.0,1.0,1788764.0,2118683.0,-1.0,0.9930194987254448,1930613.0,1831523.0,-1.0,10536,J,gnl|X|10536_1,piiC_11,10536_02073,prokka,2003760.0,2004468.0
113,NZ_CP098532.2,-1,70249.0,70299.0,69499.0,69517.0,69500.0,70324.0,70235.0,10537_opa_1,0.0,0.0,1.0,187800.0,1.0,1.0,186958.0,1.0,1.0045037094091154,69813.0,69813.0,-1.0,10537,A,gnl|X|10537_1,piiC_1,10537_00062,prokka,69500.0,70205.0
114,NZ_CP098532.2,-1,75590.0,75625.0,74852.0,74870.0,74853.0,75650.0,75576.0,10537_opa_2,0.0,0.0,1.0,187800.0,1.0,1.0,186958.0,1.0,1.0045037094091154,75190.0,75190.0,-1.0,10537,B,gnl|X|10537_1,piiC_2,10537_00065,prokka,74853.0,75546.0
115,NZ_CP098532.2,-1,568547.0,568557.0,567791.0,567809.0,567792.0,568582.0,568533.0,10537_opa_3,0.0,2.0,470290.0,1064572.0,1.0,540041.0,1200182.0,-1.0,0.9002349498061778,495272.0,1039590.0,1.0,10537,E,gnl|X|10537_1,piiC_3,10537_00583,prokka,567792.0,568503.0
116,NZ_CP098532.2,1,609249.0,609324.0,610041.0,610059.0,609224.0,610058.0,609338.0,10537_opa_4,1.0,2.0,470290.0,1064572.0,1.0,540041.0,1200182.0,-1.0,0.9002349498061778,532571.0,1002291.0,-1.0,10537,D,gnl|X|10537_1,piiC_4,10537_00628,prokka,609224.0,610058.0
117,NZ_CP098532.2,-1,687210.0,687260.0,686448.0,686466.0,686449.0,687285.0,687196.0,10537_opa_5,0.0,2.0,470290.0,1064572.0,1.0,540041.0,1200182.0,-1.0,0.9002349498061778,602092.0,932770.0,1.0,10537,C,gnl|X|10537_1,piiC_5,10537_00711,prokka,686449.0,687166.0
118,NZ_CP098532.2,1,1233237.0,1233287.0,1234034.0,1234052.0,1233212.0,1234051.0,1233301.0,10537_opa_6,0.0,6.0,1220443.0,1591355.0,1.0,1221552.0,1597566.0,1.0,0.9864313562792876,1231945.0,1231945.0,1.0,10537,F,gnl|X|10537_1,piiC_6,10537_01276,prokka,1233331.0,1234051.0
119,NZ_CP098532.2,-1,1432210.0,1432290.0,1431487.0,1431505.0,1431488.0,1432314.0,1432196.0,10537_opa_7,0.0,6.0,1220443.0,1591355.0,1.0,1221552.0,1597566.0,1.0,0.9864313562792876,1427530.0,1427530.0,-1.0,10537,G,gnl|X|10537_1,piiC_7,10537_01472,prokka,1431488.0,1432166.0
120,NZ_CP098532.2,1,1487881.0,1487931.0,1488669.0,1488687.0,1487856.0,1488686.0,1487945.0,10537_opa_8,0.0,6.0,1220443.0,1591355.0,1.0,1221552.0,1597566.0,1.0,0.9864313562792876,1483134.0,1483134.0,1.0,10537,H,gnl|X|10537_1,piiC_8,10537_01527,prokka,1487975.0,1488686.0
121,NZ_CP098532.2,1,1537378.0,1537408.0,1538155.0,1538173.0,1537355.0,1538172.0,1537422.0,10537_opa_9,0.0,6.0,1220443.0,1591355.0,1.0,1221552.0,1597566.0,1.0,0.9864313562792876,1531961.0,1531961.0,1.0,10537,I,gnl|X|10537_1,piiC_9,10537_01572,prokka,1537452.0,1538172.0
122,NZ_CP098532.2,1,1793129.0,1793179.0,1793919.0,1793937.0,1793104.0,1793936.0,1793193.0,10537_opa_10,0.0,12.0,1948169.0,2043426.0,1.0,1791145.0,1885419.0,-1.0,1.0104270530581072,1950148.0,2041447.0,-1.0,10537,K,gnl|X|10537_1,piiC_10,10537_01860,prokka,1793222.0,1793936.0
123,NZ_CP098532.2,1,2004830.0,2004875.0,2005610.0,2005628.0,2004806.0,2005627.0,2004889.0,10537_opa_11,0.0,9.0,1717241.0,1852432.0,1.0,1984684.0,2119868.0,-1.0,1.000051781275891,1737364.0,1832309.0,-1.0,10537,J,gnl|X|10537_1,piiC_11,10537_02068,prokka,2004919.0,2005627.0
124,NZ_CP104548.2,-1,70245.0,70270.0,69495.0,69513.0,69496.0,70295.0,70231.0,10538_opa_1,0.0,0.0,1.0,187800.0,1.0,1.0,186934.0,1.0,1.0046326758785231,69818.0,69818.0,-1.0,10538,A,gnl|X|10538_1,piiC_1,10538_00062,prokka,69496.0,70201.0
125,NZ_CP104548.2,-1,75561.0,75601.0,74823.0,74841.0,74824.0,75626.0,75547.0,10538_opa_2,0.0,0.0,1.0,187800.0,1.0,1.0,186934.0,1.0,1.0046326758785231,75171.0,75171.0,-1.0,10538,B,gnl|X|10538_1,piiC_2,10538_00065,prokka,74824.0,75517.0
126,NZ_CP104548.2,-1,568435.0,568445.0,567679.0,567697.0,567680.0,568470.0,568421.0,10538_opa_3,0.0,2.0,470290.0,1064572.0,1.0,539929.0,1198031.0,-1.0,0.9030241512713836,495350.0,1039512.0,1.0,10538,E,gnl|X|10538_1,piiC_3,10538_00582,prokka,567680.0,568391.0
127,NZ_CP104548.2,1,607115.0,607180.0,607897.0,607915.0,607090.0,607914.0,607194.0,10538_opa_4,0.0,2.0,470290.0,1064572.0,1.0,539929.0,1198031.0,-1.0,0.9030241512713836,530938.0,1003924.0,-1.0,10538,D,gnl|X|10538_1,piiC_4,10538_00628,prokka,607224.0,607914.0
128,NZ_CP104548.2,-1,685075.0,685110.0,684313.0,684331.0,684314.0,685135.0,685061.0,10538_opa_5,0.0,2.0,470290.0,1064572.0,1.0,539929.0,1198031.0,-1.0,0.9030241512713836,600673.0,934189.0,1.0,10538,C,gnl|X|10538_1,piiC_5,10538_00711,prokka,684314.0,685031.0
129,NZ_CP104548.2,1,1231073.0,1231123.0,1231870.0,1231888.0,1231048.0,1231887.0,1231137.0,10538_opa_6,0.0,6.0,1222812.0,1591355.0,1.0,1221793.0,1595149.0,1.0,0.987108818393169,1231948.0,1231948.0,1.0,10538,F,gnl|X|10538_1,piiC_6,10538_01274,prokka,1231167.0,1231887.0
130,NZ_CP104548.2,-1,1430045.0,1430110.0,1429322.0,1429340.0,1429323.0,1430134.0,1430031.0,10538_opa_7,0.0,6.0,1222812.0,1591355.0,1.0,1221793.0,1595149.0,1.0,0.987108818393169,1427667.0,1427667.0,-1.0,10538,G,gnl|X|10538_1,piiC_7,10538_01470,prokka,1429323.0,1430001.0
131,NZ_CP104548.2,1,1485701.0,1485751.0,1486483.0,1486501.0,1485676.0,1486500.0,1485765.0,10538_opa_8,0.0,6.0,1222812.0,1591355.0,1.0,1221793.0,1595149.0,1.0,0.987108818393169,1483293.0,1483293.0,1.0,10538,H,gnl|X|10538_1,piiC_8,10538_01527,prokka,1485795.0,1486500.0
132,NZ_CP104548.2,1,1535192.0,1535222.0,1535942.0,1535960.0,1535169.0,1535959.0,1535236.0,10538_opa_9,0.0,6.0,1222812.0,1591355.0,1.0,1221793.0,1595149.0,1.0,0.987108818393169,1532148.0,1532148.0,1.0,10538,I,gnl|X|10538_1,piiC_9,10538_01572,prokka,1535266.0,1535959.0
133,NZ_CP104548.2,1,1790755.0,1790805.0,1791546.0,1791564.0,1790730.0,1791563.0,1790819.0,10538_opa_10,0.0,9.0,1717260.0,2044876.0,1.0,1786623.0,2115049.0,-1.0,0.9975336909988856,1721357.0,2040779.0,-1.0,10538,K,gnl|X|10538_1,piiC_10,10538_01860,prokka,1790849.0,1791563.0
134,NZ_CP104548.2,1,1999921.0,1999971.0,2000712.0,2000730.0,1999897.0,2000729.0,1999985.0,10538_opa_11,0.0,9.0,1717260.0,2044876.0,1.0,1786623.0,2115049.0,-1.0,0.9975336909988856,1930008.0,1832128.0,-1.0,10538,J,gnl|X|10538_1,piiC_11,10538_02066,prokka,1999886.0,2000729.0
135,NZ_CP106815.1,-1,74994.0,75034.0,74271.0,74289.0,74272.0,75059.0,74980.0,10562_opa_1,0.0,0.0,1.0,460218.0,1.0,1.0,463482.0,1.0,0.9929576401190124,73749.0,73749.0,-1.0,10562,A,gnl|X|10562_1,piiC_2,10562_00063,prokka,74272.0,74950.0
136,NZ_CP106815.1,-1,501447.0,501457.0,500721.0,500739.0,500722.0,501482.0,501433.0,10562_opa_2,0.0,1.0,471787.0,1074786.0,1.0,463751.0,1132566.0,-1.0,0.9015931161831,505120.0,1041453.0,1.0,10562,E,gnl|X|10562_1,piiC_3,10562_00521,prokka,500722.0,501403.0
137,NZ_CP106815.1,1,542148.0,542168.0,542879.0,542897.0,542123.0,542896.0,542182.0,10562_opa_3,0.0,1.0,471787.0,1074786.0,1.0,463751.0,1132566.0,-1.0,0.9015931161831,542447.0,1004126.0,-1.0,10562,D,gnl|X|10562_1,piiC_4,10562_00567,prokka,542212.0,542896.0
138,NZ_CP106815.1,-1,620151.0,620161.0,619401.0,619419.0,619402.0,620187.0,620137.0,10562_opa_4,0.0,1.0,471787.0,1074786.0,1.0,463751.0,1132566.0,-1.0,0.9015931161831,612121.0,934452.0,1.0,10562,C,gnl|X|10562_1,piiC_5,10562_00649,prokka,619402.0,620107.0
139,NZ_CP106815.1,1,1277957.0,1277977.0,1278688.0,1278706.0,1277932.0,1278705.0,1277991.0,10562_opa_5,0.0,3.0,1107562.0,1427944.0,1.0,1154265.0,1476958.0,1.0,0.992838394387235,1230343.0,1230343.0,1.0,10562,F,gnl|X|10562_1,piiC_6,10562_01318,prokka,1278021.0,1278705.0
140,NZ_CP106815.1,-1,1477440.0,1477450.0,1476681.0,1476699.0,1476682.0,1477475.0,1477426.0,10562_opa_6,0.0,3.0,1107562.0,1427944.0,1.0,1154265.0,1476958.0,1.0,0.992838394387235,1427670.0,1427670.0,-1.0,10562,G,gnl|X|10562_1,piiC_7,10562_01510,prokka,1476682.0,1477396.0
141,NZ_CP106815.1,-1,1527047.0,1527057.0,1526315.0,1526333.0,1526316.0,1527083.0,1527033.0,10562_opa_7,0.0,4.0,1428432.0,1532628.0,1.0,1477442.0,1580598.0,-1.0,1.0100818178293072,1477799.0,1483261.0,1.0,10562,I,gnl|X|10562_1,piiC_8,10562_01555,prokka,1526316.0,1527003.0
142,NZ_CP106815.1,1,1580553.0,1580598.0,1581339.0,1581357.0,1580529.0,1581356.0,1580612.0,10562_opa_8,0.0,4.0,1428432.0,1532628.0,1.0,1477442.0,1580598.0,-1.0,1.0100818178293072,1532558.0,1428502.0,-1.0,10562,H,gnl|X|10562_1,piiC_9,10562_01609,prokka,1580642.0,1581356.0
143,NZ_CP106815.1,-1,1902442.0,1902492.0,1901692.0,1901710.0,1901693.0,1902516.0,1902428.0,10562_opa_9,0.0,6.0,1602074.0,2155339.0,1.0,1672284.0,2223176.0,1.0,1.0043075593764297,1832471.0,1832471.0,-1.0,10562,J,gnl|X|10562_1,piiC_10,10562_01969,prokka,1901693.0,1902527.0
144,NZ_CP106815.1,-1,2108882.0,2108890.0,2108133.0,2108151.0,2108134.0,2108916.0,2108868.0,10562_opa_10,1.0,6.0,1602074.0,2155339.0,1.0,1672284.0,2223176.0,1.0,1.0043075593764297,2039801.0,2039801.0,-1.0,10562,K,gnl|X|10562_1,piiC_11,10562_02174,prokka,2108134.0,2108704.0
145,NZ_CP106817.1,-1,75169.0,75234.0,74446.0,74464.0,74447.0,75259.0,75155.0,10574_opa_1,0.0,2.0,55353.0,470301.0,1.0,55685.0,473821.0,1.0,0.9923756863795512,73972.0,73972.0,-1.0,10574,A,gnl|X|10574_1,piiC_2,10574_00063,prokka,74447.0,75125.0
146,NZ_CP106817.1,-1,502173.0,502183.0,501447.0,501465.0,501448.0,502208.0,502159.0,10574_opa_2,0.0,3.0,470304.0,1064556.0,1.0,473842.0,1129148.0,-1.0,0.906831312394515,495338.0,1039522.0,1.0,10574,E,gnl|X|10574_1,piiC_3,10574_00523,prokka,501448.0,502129.0
147,NZ_CP106817.1,1,536847.0,536867.0,537578.0,537596.0,536822.0,537595.0,536881.0,10574_opa_3,0.0,3.0,470304.0,1064556.0,1.0,473842.0,1129148.0,-1.0,0.906831312394515,527416.0,1007444.0,-1.0,10574,D,gnl|X|10574_1,piiC_4,10574_00561,prokka,536911.0,537595.0
148,NZ_CP106817.1,-1,614848.0,614858.0,614098.0,614116.0,614099.0,614884.0,614834.0,10574_opa_4,0.0,3.0,470304.0,1064556.0,1.0,473842.0,1129148.0,-1.0,0.906831312394515,597493.0,937367.0,1.0,10574,C,gnl|X|10574_1,piiC_5,10574_00643,prokka,614099.0,614804.0
149,NZ_CP106817.1,1,1272398.0,1272423.0,1273134.0,1273152.0,1272373.0,1273151.0,1272437.0,10574_opa_5,0.0,5.0,1109888.0,1428417.0,1.0,1151026.0,1470929.0,1.0,0.9957049480623814,1230714.0,1230714.0,1.0,10574,F,gnl|X|10574_1,piiC_6,10574_01307,prokka,1272467.0,1273151.0
150,NZ_CP106817.1,-1,1471886.0,1471896.0,1471127.0,1471145.0,1471128.0,1471921.0,1471872.0,10574_opa_6,0.0,,,,,,,,,1471128.0,1471128.0,-1.0,10574,H,gnl|X|10574_1,piiC_7,10574_01499,prokka,1471128.0,1471842.0
151,NZ_CP106817.1,-1,1521513.0,1521568.0,1520760.0,1520778.0,1520761.0,1521593.0,1521499.0,10574_opa_7,0.0,6.0,1428443.0,1533142.0,1.0,1471375.0,1575109.0,-1.0,1.0093026394431912,1478288.0,1483297.0,1.0,10574,I,gnl|X|10574_1,piiC_8,10574_01544,prokka,1520761.0,1521469.0
152,NZ_CP106817.1,1,1575075.0,1575110.0,1575851.0,1575869.0,1575051.0,1575868.0,1575124.0,10574_opa_8,0.0,6.0,1428443.0,1533142.0,1.0,1471375.0,1575109.0,-1.0,1.0093026394431912,1533083.0,1428502.0,-1.0,10574,G,gnl|X|10574_1,piiC_9,10574_01596,prokka,1575154.0,1575868.0
153,NZ_CP106817.1,-1,1897102.0,1897137.0,1896352.0,1896370.0,1896353.0,1897161.0,1897088.0,10574_opa_9,0.0,8.0,1602071.0,1891150.0,1.0,1666838.0,1955420.0,1.0,1.00172221413671,1831981.0,1831981.0,-1.0,10574,J,gnl|X|10574_1,piiC_10,10574_01953,prokka,1896353.0,1897172.0
154,NZ_CP106817.1,-1,2103387.0,2103442.0,2102658.0,2102676.0,2102659.0,2103467.0,2103373.0,10574_opa_10,0.0,9.0,1891473.0,2155339.0,1.0,1955731.0,2213959.0,1.0,1.0218334185293616,2041609.0,2041609.0,-1.0,10574,K,gnl|X|10574_1,piiC_11,10574_02162,prokka,2102659.0,2103343.0
155,NZ_CP098458.1,-1,75034.0,75094.0,74308.0,74326.0,74309.0,75119.0,75020.0,10588_opa_1,1.0,0.0,1.0,460932.0,1.0,1.0,464351.0,1.0,0.9926370194896093,73762.0,73762.0,-1.0,10588,A,gnl|X|10588_1,piiC_2,10588_00063,prokka,74309.0,75119.0
156,NZ_CP098458.1,-1,501938.0,501948.0,501213.0,501231.0,501214.0,501973.0,501924.0,10588_opa_2,0.0,1.0,471786.0,1074337.0,1.0,464355.0,1132044.0,-1.0,0.9024426042663576,505049.0,1041074.0,1.0,10588,E,gnl|X|10588_1,piiC_3,10588_00519,prokka,501214.0,501757.0
157,NZ_CP098458.1,1,542592.0,542632.0,543343.0,543361.0,542567.0,543360.0,542646.0,10588_opa_3,0.0,1.0,471786.0,1074337.0,1.0,464355.0,1132044.0,-1.0,0.9024426042663576,542368.0,1003755.0,-1.0,10588,D,gnl|X|10588_1,piiC_4,10588_00562,prokka,542676.0,543360.0
158,NZ_CP098458.1,-1,620668.0,620683.0,619912.0,619930.0,619913.0,620709.0,620654.0,10588_opa_4,0.0,1.0,471786.0,1074337.0,1.0,464355.0,1132044.0,-1.0,0.9024426042663576,612168.0,933955.0,1.0,10588,C,gnl|X|10588_1,piiC_5,10588_00645,prokka,619913.0,620624.0
159,NZ_CP098458.1,1,1300917.0,1300962.0,1301673.0,1301691.0,1300892.0,1301690.0,1300976.0,10588_opa_5,1.0,4.0,1220479.0,2155339.0,1.0,1289788.0,2221044.0,1.0,1.003870042179594,1231626.0,1231626.0,1.0,10588,F,gnl|X|10588_1,piiC_6,10588_01340,prokka,1300892.0,1301690.0
160,NZ_CP098458.1,-1,1500424.0,1500469.0,1499671.0,1499689.0,1499672.0,1500493.0,1500410.0,10588_opa_6,0.0,4.0,1220479.0,2155339.0,1.0,1289788.0,2221044.0,1.0,1.003870042179594,1431175.0,1431175.0,-1.0,10588,G,gnl|X|10588_1,piiC_7,10588_01532,prokka,1499672.0,1500380.0
